X,Y,SAMPLE,SOURCE,DEPTH,ELEVATION,ROCKTYPE,COMMENTS,DENSITY,SMSNO,MAGSUS,LATITUDE,LONGITUDE,SDMAGSUS
-95.7353653629,55.3776166715,D001-0137,1-EPB,0.0,657.0,GRANITE,,2.6,,*,55.4,-95.7,*
-96.2122147656,55.4096137958,D001-0225,1-EPB,0.0,671.0,SYENODIORITE,,2.6,,*,55.4,-96.2,*
-96.3070534941,55.8009561818,D001-0224,1-EPB,0.0,649.0,GABBRO,,3.0,,*,55.8,-96.3,*
-96.718891075,55.8291165737,D001-0163,1-EPB,0.0,667.0,GRANITE,,2.7,,*,55.8,-96.7,*
-97.5659005994,56.1537748127,D001-0175,1-EPB,0.0,1.0,GRANITE,,2.8,,*,56.2,-97.6,*
-97.7160745698,56.1366077765,D001-0175,1-EPB,0.0,1.0,AMPHIBOLITE,,3.0,,*,56.1,-97.7,*
-97.6512356872,56.0631063192,D001-0175,1-EPB,0.0,1.0,MAFIC GNEISS,,2.7,,*,56.1,-97.7,*
-97.2678901007,56.0869430784,D001-0229,1-EPB,0.0,669.0,GNEISS,,2.7,,*,56.1,-97.3,*
-96.9942248555,55.9389451473,D001-0228,1-EPB,0.0,579.0,GRANODIORITE,,2.6,,*,55.9,-97.0,*
-97.3928890726,55.9367707293,D001-0175,1-EPB,0.0,1.0,GNEISS,,2.6,,*,55.9,-97.4,*
-97.7587401109,55.8627696557,D001-0237,1-EPB,0.0,603.0,AMPHIBOLITE,,2.6,,*,55.9,-97.8,*
-97.3025549227,55.9149391697,D001-0175,1-EPB,0.0,1.0,GRANITE,,2.6,,*,55.9,-97.3,*
-97.1758861657,55.9894415061,D001-0174,1-EPB,0.0,1.0,GREEN SCHIST,,2.6,,*,56.0,-97.2,*
-97.4660586845,55.9512720553,D001-0174,1-EPB,0.0,1.0,MAFIC GNEISS,,2.7,,*,56.0,-97.5,*
-98.0909218916,55.8684338613,D001-0245,1-EPB,0.0,857.0,GRANITE,,2.6,,*,55.9,-98.1,*
-97.3302225075,55.8677709745,D001-0175,1-EPB,0.0,1.0,GRANITE,,2.6,,*,55.9,-97.3,*
-97.7587401109,55.8627696557,D001-0237,1-EPB,0.0,603.0,GNEISS,,2.6,,*,55.9,-97.8,*
-97.4740592718,55.9091042735,D001-0175,1-EPB,0.0,1.0,MAFIC GNEISS,,2.7,,*,55.9,-97.5,*
-95.6423537687,56.1346240946,D001-0165,1-EPB,0.0,533.0,BASALT,,3.0,,*,56.1,-95.6,*
-95.695352813,56.2261236258,D001-0226,1-EPB,0.0,616.0,AMPHIBOLITE,,3.0,,*,56.2,-95.7,*
-95.908199936,56.2231268915,D001-0226,1-EPB,0.0,547.0,AMPHIBOLITE,,3.0,,*,56.2,-95.9,*
-96.4307259708,56.1991234369,D001-0229,1-EPB,0.0,585.0,DIORITE,,2.7,,*,56.2,-96.4,*
-96.1528753108,56.317128034,D001-0244,1-EPB,0.0,584.0,ACID GNEISS,,2.6,,*,56.3,-96.2,*
-96.23005194,56.1902956497,D001-0229,1-EPB,0.0,547.0,GRANITE,,2.6,,*,56.2,-96.2,*
-96.0437110963,56.1167947569,D001-0137,1-EPB,0.0,546.0,ACID GNEISS,,2.6,,*,56.1,-96.0,*
-96.5485628082,56.0999585539,D001-0229,1-EPB,0.0,548.0,GRANITE,,2.6,,*,56.1,-96.5,*
-96.0653755976,56.2351288893,D001-0137,1-EPB,0.0,549.0,GNEISS,,2.6,,*,56.2,-96.1,*
-95.7173466121,56.3532882308,D001-0226,1-EPB,0.0,597.0,GABBRO,,3.0,,*,56.4,-95.7,*
-96.0615388153,56.2834611227,D001-0245,1-EPB,0.0,579.0,GRANITE,,2.6,,*,56.3,-96.1,*
-96.0210378944,56.2662946195,D001-0245,1-EPB,0.0,547.0,GRANITE,,2.6,,*,56.3,-96.0,*
-96.1528753108,56.317128034,D001-0244,1-EPB,0.0,584.0,QUARTZ,,2.6,,*,56.3,-96.2,*
-96.1960442568,56.3234617909,D001-0244,1-EPB,0.0,586.0,GRANITE,,2.6,,*,56.3,-96.2,*
-96.1195404589,56.309127798,D001-0245,1-EPB,0.0,586.0,GRANITE,,2.6,,*,56.3,-96.1,*
-96.1528753108,56.317128034,D001-0244,1-EPB,0.0,584.0,GABBRO,,2.6,,*,56.3,-96.2,*
-96.7793918599,55.9704507573,D001-0226,1-EPB,0.0,595.0,MAFIC GNEISS,,2.7,,*,56.0,-96.8,*
-96.2978933729,55.9581315933,D001-0224,1-EPB,0.0,650.0,GREEN SCHIST,,3.0,,*,56.0,-96.3,*
-96.8532239558,55.9106155964,D001-0226,1-EPB,0.0,581.0,GNEISS,,2.6,,*,55.9,-96.9,*
-96.7582246064,55.8657829497,D001-0163,1-EPB,0.0,681.0,GRANITE,,2.7,,*,55.9,-96.8,*
-96.1253807759,55.8642915917,D001-0137,1-EPB,0.0,663.0,GNEISS,,2.6,,*,55.9,-96.1,*
-96.2820572308,55.9092958734,D001-0224,1-EPB,0.0,682.0,GNEISS,,2.7,,*,55.9,-96.3,*
-96.5692299024,55.8981240776,D001-0165,1-EPB,0.0,603.0,QUARTZITE,,2.6,,*,55.9,-96.6,*
-95.4420191137,55.5904534132,D001-0229,1-EPB,0.0,621.0,GNEISS,,2.6,,*,55.6,-95.4,*
-94.8776666585,55.6356185438,D001-0229,1-EPB,0.0,588.0,GNEISS,,2.6,,*,55.6,-94.9,*
-94.9543157674,56.3416241142,D001-0165,1-EPB,0.0,421.0,GNEISS,,2.6,,*,56.3,-95.0,*
-95.1043216461,56.3634567852,D001-0165,1-EPB,0.0,432.0,MAFIC GNEISS,,2.8,,*,56.4,-95.1,*
-95.3468321261,56.3572891813,D001-0165,1-EPB,0.0,503.0,GNEISS,,2.7,,*,56.4,-95.3,*
-94.7164897355,55.8372874543,D001-0136,1-EPB,0.0,466.0,GRANITE,,2.6,,*,55.8,-94.7,*
-94.1896416437,55.7349533881,D001-0136,1-EPB,0.0,455.0,GRANODIORITE,,2.6,,*,55.7,-94.2,*
-93.7049515704,55.9696264221,D001-0245,1-EPB,0.0,205.0,AMPHIBOLITE,,2.6,,*,56.0,-93.7,*
-95.1076708368,55.8646208124,D001-0136,1-EPB,0.0,553.0,RHYOLITE,,2.7,,*,55.9,-95.1,*
-92.7652844561,55.3297814508,D001-0250,1-EPB,0.0,1.0,BASALT,,3.0,,*,55.3,-92.8,*
-90.7167002592,55.9434381691,D001-0028,1-EPB,0.0,484.0,DOLOMITE,,2.7,,*,55.9,-90.7,*
-92.4941276268,54.9587755864,D001-0189,1-EPB,0.0,1.0,GRANODIORITE,,2.7,,*,55.0,-92.5,*
-92.7479666604,55.0672786257,D001-0250,1-EPB,0.0,1.0,SCHIST,,2.6,,*,55.1,-92.7,*
-92.5816158464,55.2447788738,D001-0250,1-EPB,0.0,1.0,DIORITE,,2.6,,*,55.2,-92.6,*
-92.3251175384,54.9917737362,D001-0075,1-EPB,0.0,500.0,RHYOLITE,,3.1,,*,55.0,-92.3,*
-92.3251175384,54.9917737362,D001-0074,1-EPB,0.0,500.0,MAFIC VOLCANIC,,3.1,,*,55.0,-92.3,*
-92.3382827855,55.0344404511,D001-0293,1-EPB,0.0,498.0,ACID GNEISS,,2.6,,*,55.0,-92.3,*
-92.8453072462,55.0154456304,D001-0250,1-EPB,0.0,1.0,GNEISS,,2.6,,*,55.0,-92.8,*
-90.0417000947,54.3084064943,D001-0029,1-EPB,0.0,556.0,ACID GNEISS,,2.7,,*,54.3,-90.0,*
-90.3817067492,54.6700777323,D001-0021,1-EPB,0.0,488.0,AMPHIBOLITE,,2.7,,*,54.7,-90.4,*
-91.0100674653,54.7200885782,D001-0029,1-EPB,0.0,503.0,AMPHIBOLITE,,2.9,,*,54.7,-91.0,*
-91.1250706249,54.7967569851,D001-0029,1-EPB,0.0,497.0,GRANITE,,2.6,,*,54.8,-91.1,*
-91.8534339256,54.8017642775,D001-0021,1-EPB,0.0,440.0,SYENODIORITE,,2.7,,*,54.8,-91.9,*
-92.5041371138,54.776273523,D001-0189,1-EPB,0.0,1.0,GRANITE,,2.7,,*,54.8,-92.5,*
-91.3034099246,54.7917577873,D001-0022,1-EPB,0.0,496.0,GRANODIORITE,,2.7,,*,54.8,-91.3,*
-91.3034099246,54.7917577873,D001-0022,1-EPB,0.0,496.0,GRANODIORITE,,2.7,,*,54.8,-91.3,*
-92.4178178566,54.4021014054,D001-0248,1-EPB,0.0,1.0,AMPHIBOLITE,,2.6,,*,54.4,-92.4,*
-92.5696623713,54.4674386701,D001-0248,1-EPB,0.0,1.0,RHYOLITE,,2.7,,*,54.5,-92.6,*
-90.6833893716,54.458411154,D001-0022,1-EPB,0.0,661.0,GRANITE,,2.8,,*,54.5,-90.7,*
-90.2283738199,54.3184068015,D001-0029,1-EPB,0.0,610.0,GNEISS,,2.7,,*,54.3,-90.2,*
-92.5768368671,54.372272535,D001-0293,1-EPB,0.0,644.0,GNEISS,,2.9,,*,54.4,-92.6,*
-90.5167137801,54.5667447125,D001-0029,1-EPB,0.0,540.0,AMPHIBOLITE,,2.6,,*,54.6,-90.5,*
-90.750057671,54.5600809107,D001-0022,1-EPB,0.0,599.0,ACID GNEISS,,2.6,,*,54.6,-90.8,*
-92.7326628039,54.5657734645,D001-0189,1-EPB,0.0,1.0,GREEN SCHIST,,2.7,,*,54.6,-92.7,*
-97.7359266657,57.3874849093,D001-0139,1-EPB,0.0,788.0,GRANITE,,2.6,,*,57.4,-97.7,*
-98.0706066067,57.3749863234,D001-0139,1-EPB,0.0,821.0,GNEISS,,2.6,,*,57.4,-98.1,*
-97.2839086266,57.4134808634,D001-0139,1-EPB,0.0,777.0,GRANITE,,2.6,,*,57.4,-97.3,*
-97.6477444957,57.5679931862,D001-0162,1-EPB,0.0,938.0,DIORITE,,2.7,,*,57.6,-97.6,*
-97.9925942071,57.4903213522,D001-0139,1-EPB,0.0,900.0,GNEISS,,2.6,,*,57.5,-98.0,*
-97.2314372408,56.7361126525,D001-0226,1-EPB,0.0,881.0,GRANITE,,2.6,,*,56.7,-97.2,*
-97.9194678685,56.8571272369,D001-0231,1-EPB,0.0,881.0,GRANITE,,2.7,,*,56.9,-97.9,*
-96.9662435022,56.863288995,D001-0226,1-EPB,0.0,794.0,GRANITE,,2.5,,*,56.9,-97.0,*
-98.0102979696,56.9631404027,D001-0139,1-EPB,0.0,816.0,GNEISS,,2.6,,*,57.0,-98.0,*
-96.4622131159,56.4792889279,D001-0137,1-EPB,0.0,686.0,GNEISS,,2.6,,*,56.5,-96.5,*
-94.9461468053,56.4657919313,D001-0163,1-EPB,0.0,458.0,AMPHIBOLITE,,2.9,,*,56.5,-94.9,*
-94.3526260006,56.393628272,D001-0224,1-EPB,0.0,285.0,GRANITE,,2.6,,*,56.4,-94.4,*
-96.0741989471,56.3934588819,D001-0137,1-EPB,0.0,604.0,BASALT,,2.7,,*,56.4,-96.1,*
-96.3888728299,56.6009532838,D001-0226,1-EPB,0.0,684.0,GABBRO,,2.8,,*,56.6,-96.4,*
-97.0235725438,56.5219514474,D001-0138,1-EPB,0.0,692.0,GNEISS,,2.7,,*,56.5,-97.0,*
-96.4003738787,57.1916383527,D001-0231,1-EPB,0.0,637.0,GRANITE,,2.6,,*,57.2,-96.4,*
-98.0679583723,57.151313657,D001-0139,1-EPB,0.0,905.0,GRANITE,,2.6,,*,57.2,-98.1,*
-97.2743751495,57.929997215,D001-0162,1-EPB,0.0,920.0,DIORITE,,2.8,,*,57.9,-97.3,*
-97.3783893621,57.6851578872,D001-0162,1-EPB,0.0,842.0,GRANITE,,2.6,,*,57.7,-97.4,*
-92.0933796136,56.7884714832,D001-0028,1-EPB,0.0,140.0,IRON ORE,,2.8,,*,56.8,-92.1,*
-92.1133820774,56.4351231881,D001-0028,1-EPB,0.0,368.0,GRANODIORITE,,2.6,,*,56.4,-92.1,*
-90.453342386,56.5751130473,D001-0028,1-EPB,0.0,259.0,BASALT,,3.2,,*,56.6,-90.5,*
-84.7081538014,54.4484125357,D001-0021,1-EPB,0.0,438.0,DIABASE,,2.9,,*,54.4,-84.7,*
-84.6948202125,54.4015782713,D001-0072,1-EPB,0.0,319.0,IRON ORE,,2.9,,*,54.4,-84.7,*
-84.6948202125,54.4015782713,D001-0072,1-EPB,0.0,319.0,GABBRO,,2.9,,*,54.4,-84.7,*
-84.6948202125,54.4015782713,D001-0072,1-EPB,0.0,319.0,SHALE,,3.2,,*,54.4,-84.7,*
-84.6948202125,54.4015782713,D001-0073,1-EPB,0.0,319.0,SANDSTONE,,2.5,,*,54.4,-84.7,*
-84.6948202125,54.4015782713,D001-0073,1-EPB,0.0,319.0,SANDSTONE,,2.7,,*,54.4,-84.7,*
-84.6948202125,54.4015782713,D001-0072,1-EPB,0.0,319.0,SLATE,,3.0,,*,54.4,-84.7,*
-84.6948202125,54.4015782713,D001-0073,1-EPB,0.0,319.0,LIMESTONE,,2.5,,*,54.4,-84.7,*
-84.6948202125,54.4015782713,D001-0072,1-EPB,0.0,319.0,SLATE,,3.1,,*,54.4,-84.7,*
-84.6948202125,54.4015782713,D001-0072,1-EPB,0.0,319.0,SANDSTONE,,3.4,,*,54.4,-84.7,*
-84.5331469399,54.366745373,D001-0021,1-EPB,0.0,509.0,DIABASE,,3.0,,*,54.4,-84.5,*
-79.640838588,54.6201438246,298-26,2-MP,*,*,,,*,,0.0,54.6,-79.6,*
-76.9147152944,55.1121460317,299-21,2-MP,*,*,,,*,,0.0,55.1,-76.9,*
-76.8607130181,55.0901458309,300-16,2-MP,*,*,,,*,,0.0,55.1,-76.9,*
-76.859712789,55.1001463286,300-20,2-MP,*,*,,,*,,0.0,55.1,-76.9,*
-76.8587123446,55.1221474129,300-17,2-MP,*,*,,,*,,0.0,55.1,-76.9,*
-77.9117649075,55.078148064,301-16,2-MP,*,*,,,*,,0.0,55.1,-77.9,*
-76.9147152944,55.1121460317,299-20,2-MP,*,*,,,*,,0.0,55.1,-76.9,*
-77.9117649075,55.078148064,301-15,2-MP,*,*,,,*,,0.0,55.1,-77.9,*
-76.9037138426,55.1621483124,300-08,2-MP,*,*,,,*,,0.0,55.2,-76.9,*
-76.9037138426,55.1621483124,300-07,2-MP,*,*,,,*,,0.0,55.2,-76.9,*
-76.9037138426,55.1621483124,300-11,2-MP,*,*,,,*,,0.0,55.2,-76.9,*
-76.9037138426,55.1621483124,300-09,2-MP,*,*,,,*,,0.0,55.2,-76.9,*
-76.8797124081,55.1761495085,300-03,2-MP,*,*,,,*,,0.0,55.2,-76.9,*
-77.8707602802,55.179151375,301-12,2-MP,*,*,,,*,,0.0,55.2,-77.9,*
-76.8657125287,55.1311477195,300-19,2-MP,*,*,,,*,,0.0,55.1,-76.9,*
-76.8657125287,55.1311477195,300-19,2-MP,*,*,,,*,,0.0,55.1,-76.9,*
-77.7957620959,54.520135766,313-09,2-MP,*,*,,,*,,0.0,54.5,-77.8,*
-78.0577720819,54.7021421135,298-13,2-MP,*,*,,,*,,0.0,54.7,-78.1,*
-78.4257873953,54.7011443239,298-09,2-MP,*,*,,,*,,0.0,54.7,-78.4,*
-77.4197449489,54.709138008,313-16,2-MP,*,*,,,*,,0.0,54.7,-77.4,*
-78.8998089142,54.6391423442,298-06,2-MP,*,*,,,*,,0.0,54.6,-78.9,*
-76.939727505,54.2401272469,312-03,2-MP,*,*,,,*,,0.0,54.2,-76.9,*
-77.2537409676,54.2431300207,313-22,2-MP,*,*,,,*,,0.0,54.2,-77.3,*
-77.6077560601,54.2811335689,313-10,2-MP,*,*,,,*,,0.0,54.3,-77.6,*
-77.6077560601,54.2811335689,313-11,2-MP,*,*,,,*,,0.0,54.3,-77.6,*
-77.0957338382,54.273129533,313-03,2-MP,*,*,,,*,,0.0,54.3,-77.1,*
-77.6137567902,54.2501321394,313-12,2-MP,*,*,,,*,,0.0,54.3,-77.6,*
-78.3847900384,54.4271350736,298-05,2-MP,*,*,,,*,,0.0,54.4,-78.4,*
-78.3847900384,54.4271350736,298-05,2-MP,*,*,,,*,,0.0,54.4,-78.4,*
-79.094821392,54.353137764,298-21,2-MP,*,*,,,*,,0.0,54.4,-79.1,*
-77.1417349548,54.3601317456,313-02,2-MP,*,*,,,*,,0.0,54.4,-77.1,*
-76.8317124186,55.043143731,300-14,2-MP,*,*,,,*,,0.0,55.0,-76.8,*
-76.8397126025,55.0551443003,299-13,2-MP,*,*,,,*,,0.1,55.1,-76.8,*
-78.2127794198,55.0601500424,298-27,2-MP,*,*,,,*,,0.0,55.1,-78.2,*
-76.8317124186,55.043143731,300-12,2-MP,*,*,,,*,,0.0,55.0,-76.8,*
-76.8597141536,55.0241426431,300-15,2-MP,*,*,,,*,,0.0,55.0,-76.9,*
-79.0198103396,54.8211465144,298-20,2-MP,*,*,,,*,,0.0,54.8,-79.0,*
-78.3077820226,54.7441442273,298-06,2-MP,*,*,,,*,,0.0,54.7,-78.3,*
-77.8617638542,54.8961445928,313-13,2-MP,*,*,,,*,,0.0,54.9,-77.9,*
-77.0897274951,54.8961406097,313-17,2-MP,*,*,,,*,,0.0,54.9,-77.1,*
-77.0897274951,54.8961406097,313-19,2-MP,*,*,,,*,,0.0,54.9,-77.1,*
-77.0897274951,54.8961406097,313-18,2-MP,*,*,,,*,,0.8,54.9,-77.1,*
-79.34682299,54.8581491336,298-18,2-MP,*,*,,,*,,0.0,54.9,-79.3,*
-78.4917885472,54.881147258,298-07,2-MP,*,*,,,*,,0.0,54.9,-78.5,*
-77.4247436418,54.8841414667,313-15,2-MP,*,*,,,*,,0.0,54.9,-77.4,*
-78.4917885472,54.881147258,298-08,2-MP,*,*,,,*,,0.0,54.9,-78.5,*
-77.0127084981,55.4951569166,301-14,2-MP,*,*,,,*,,0.0,55.5,-77.0,*
-77.2667146877,55.5951602263,301-07,2-MP,*,*,,,*,,0.0,55.6,-77.3,*
-77.2697147104,55.6051569924,301-01,2-MP,*,*,,,*,,0.0,55.6,-77.3,*
-77.2667146877,55.5951602263,301-06,2-MP,*,*,,,*,,0.0,55.6,-77.3,*
-76.8546990396,55.8201639595,299-15,2-MP,*,*,,,*,,0.0,55.8,-76.9,*
-76.8296988746,55.893166521,299-07,2-MP,*,*,,,*,,0.0,55.9,-76.8,*
-77.261726221,55.3171508781,301-17,2-MP,*,*,,,*,,0.0,55.3,-77.3,*
-79.9048775865,56.7050981841,D001-0003,1-EPB,0.0,4.0,QUARTZ,,2.6,,*,56.7,-79.9,*
-79.9048775865,56.7050981841,D001-0004,1-EPB,0.0,4.0,ANDESITE,,3.2,,*,56.7,-79.9,*
-79.8948838137,56.9317654741,D001-0003,1-EPB,0.0,7.0,GABBRO,,2.9,,*,56.9,-79.9,*
-77.0285856041,57.9927537892,,2-MP,*,*,granite_gneiss,,*,,0.0,58.0,-77.0,*
-76.9272624992,57.9068446332,,2-MP,*,*,paragneiss,,*,,0.3,57.9,-76.9,*
-77.0217688469,57.7780847705,,2-MP,*,*,basalt,,*,,0.0,57.8,-77.0,*
-77.0221888588,57.7784847837,,2-MP,*,*,shale,,*,,0.0,57.8,-77.0,*
-76.9079050424,57.7351199506,,2-MP,*,*,granite,,*,,0.0,57.7,-76.9,*
-77.0713991034,57.8978867392,,2-MP,*,*,granite_gneiss,,*,,0.1,57.9,-77.1,*
-76.8785123598,57.8266610244,,2-MP,*,*,granite,,*,,0.0,57.8,-76.9,*
-76.8363144066,57.5906978468,,2-MP,*,*,granodiorite,,*,,0.1,57.6,-76.8,*
-76.8317033472,57.6561066933,,2-MP,*,*,migmatite,,*,,0.0,57.7,-76.8,*
-77.5276646504,58.2224277508,,2-MP,*,*,granite_gneiss,,*,,0.0,58.2,-77.5,*
-77.8863304894,58.2361421252,,2-MP,*,*,Pxgranodiorite,,*,,0.0,58.2,-77.9,*
-77.5501666871,58.1505668261,,2-MP,*,*,gabbro,,*,,0.0,58.2,-77.6,*
-77.5502766897,58.1507368314,,2-MP,*,*,siltstone,,*,,0.0,58.2,-77.6,*
-77.5498466767,58.1502768198,,2-MP,*,*,quartzite,,*,,0.0,58.2,-77.5,*
-77.5498366736,58.1504568281,,2-MP,*,*,quartzite,,*,,0.0,58.2,-77.5,*
-77.5499566793,58.1504468251,,2-MP,*,*,quartzite,,*,,0.0,58.2,-77.5,*
-77.5501666839,58.150786836,,2-MP,*,*,quartzite,,*,,0.0,58.2,-77.6,*
-77.5501766826,58.1509068412,,2-MP,*,*,quartzite,,*,,0.0,58.2,-77.6,*
-77.2454145183,58.077432854,,2-MP,*,*,granite,,*,,0.0,58.1,-77.2,*
-77.2452045074,58.0775528606,,2-MP,*,*,gabbro,,*,,0.0,58.1,-77.2,*
-77.2454145183,58.077432854,,2-MP,*,*,diorite,,*,,0.0,58.1,-77.2,*
-77.3387583507,58.0822726131,,2-MP,*,*,granite,,*,,0.0,58.1,-77.3,*
-77.3394283751,58.0824926177,,2-MP,*,*,basic-inclusion,,*,,0.0,58.1,-77.3,*
-77.3390983583,58.0826726259,,2-MP,*,*,amphibolite,,*,,0.0,58.1,-77.3,*
-77.3389983533,58.0827226282,,2-MP,*,*,migmatite,,*,,0.0,58.1,-77.3,*
-76.9989829938,58.0828477573,,2-MP,*,*,granodiorite,,*,,0.0,58.1,-77.0,*
-77.1885594845,58.2508334889,,2-MP,*,*,granodiorite,,*,,0.0,58.3,-77.2,*
-76.9537490745,58.2513787051,,2-MP,*,*,gabbro,,*,,0.0,58.3,-77.0,*
-77.1878094513,58.2508334732,,2-MP,*,*,granite,,*,,0.0,58.3,-77.2,*
-77.4214299125,58.2096463866,,2-MP,*,*,paragneiss,,*,,0.0,58.2,-77.4,*
-77.4215299165,58.20970639,,2-MP,*,*,granite_gneiss,,*,,0.0,58.2,-77.4,*
-77.4097499731,58.1683909913,,2-MP,*,*,basic-inclusion,,*,,0.1,58.2,-77.4,*
-77.4099599836,58.1683409829,,2-MP,*,*,granite,,*,,0.0,58.2,-77.4,*
-76.9303286738,58.1673978136,,2-MP,*,*,granite,,*,,0.0,58.2,-76.9,*
-76.9297686452,58.1675678106,,2-MP,*,*,granite,,*,,0.0,58.2,-76.9,*
-77.1329980059,58.1676325579,,2-MP,*,*,granite,,*,,0.0,58.2,-77.1,*
-77.1320279619,58.1676425549,,2-MP,*,*,basic-inclusion,,*,,0.0,58.2,-77.1,*
-77.6805791493,58.3993579186,,2-MP,*,*,granite_gneiss,,*,,0.0,58.4,-77.7,*
-78.1168384391,58.3953308131,417-24,2-MP,*,*,,,*,,0.0,58.4,-78.1,*
-77.7589335831,58.3331540249,,2-MP,*,*,granite_gneiss,,*,,0.0,58.3,-77.8,*
-77.9257009369,58.3344460521,,2-MP,*,*,granite_gneiss,,*,,0.1,58.3,-77.9,*
-77.682620084,58.3381549969,,2-MP,*,*,paragneiss,,*,,0.1,58.3,-77.7,*
-77.8460374043,58.3367169693,,2-MP,*,*,granite,,*,,0.0,58.3,-77.8,*
-77.6817600429,58.3383350144,,2-MP,*,*,gneiss,,*,,0.0,58.3,-77.7,*
-77.627707599,58.3393956366,,2-MP,*,*,granite_gneiss,,*,,0.0,58.3,-77.6,*
-77.8436012307,58.5123212827,,2-MP,*,*,granite,,*,,0.0,58.5,-77.8,*
-77.6822835184,58.5136374453,,2-MP,*,*,granite,,*,,0.0,58.5,-77.7,*
-77.6408357541,58.4317249284,,2-MP,*,*,amphibolite,,*,,0.0,58.4,-77.6,*
-77.6407257431,58.4318449308,,2-MP,*,*,granite_gneiss,,*,,0.0,58.4,-77.6,*
-77.6401757329,58.4315549179,,2-MP,*,*,migmatite,,*,,0.0,58.4,-77.6,*
-77.7937128195,58.4288861816,,2-MP,*,*,granite_gneiss,,*,,0.0,58.4,-77.8,*
-77.6705872664,58.4284650968,,2-MP,*,*,granite_gneiss,,*,,0.0,58.4,-77.7,*
-77.177968104,58.3498138317,,2-MP,*,*,qtz-fsp_gneiss,,*,,0.0,58.3,-77.2,*
-76.9124967406,58.3507397271,,2-MP,*,*,schist,,*,,0.0,58.4,-76.9,*
-77.2094866414,58.5149488601,,2-MP,*,*,quartz_monzonite,,*,,0.0,58.5,-77.2,*
-76.9454372126,58.5139316163,,2-MP,*,*,qtz-fsp_gneiss,,*,,0.0,58.5,-76.9,*
-77.4884652981,58.518742875,,2-MP,*,*,granodiorite,,*,,0.0,58.5,-77.5,*
-77.2139985413,58.4315758037,,2-MP,*,*,quartz_monzonite,,*,,0.0,58.4,-77.2,*
-76.9436375453,58.4316104678,,2-MP,*,*,granite_gneiss,,*,,0.0,58.4,-76.9,*
-96.1418579589,60.5810683793,D001-0895,1-EPB,0.0,477.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,60.6,-96.1,*
-96.7383887592,59.9338890149,D001-0136,1-EPB,0.0,650.0,GRANITE,,2.8,,*,59.9,-96.7,*
-98.0628019077,60.246562505,D001-0843,1-EPB,0.0,873.0,MIXED GNEISS,AR.GNEISS,2.8,,*,60.2,-98.1,*
-97.2647494392,60.1037275204,D001-0859,1-EPB,0.0,730.0,ACID GNEISS,AR.GRAN.GNEISS,2.6,,*,60.1,-97.3,*
-96.5962145618,60.069058415,D001-0859,1-EPB,0.0,520.0,SYENITE,AR.METASED.,2.6,,*,60.1,-96.6,*
-98.1434732574,59.994556807,D001-0136,1-EPB,0.0,890.0,GNEISS,,2.7,,*,60.0,-98.1,*
-97.1772458942,59.6973829287,D001-0163,1-EPB,0.0,812.0,GNEISS,,2.7,,*,59.7,-97.2,*
-95.6669977682,59.6730511721,D001-0293,1-EPB,0.0,349.0,GRANITE,,2.6,,*,59.7,-95.7,*
-96.4596980703,59.0798668444,D001-0162,1-EPB,0.0,591.0,GREEN SCHIST,,2.8,,*,59.1,-96.5,*
-97.364406729,58.9202035529,D001-0136,1-EPB,0.0,739.0,GNEISS,,2.7,,*,58.9,-97.4,*
-96.3896905056,58.8755258424,D001-0162,1-EPB,0.0,463.0,GREEN SCHIST,,2.7,,*,58.9,-96.4,*
-98.0762696673,60.856230079,D001-0873,1-EPB,0.0,745.0,AMPHIBOLITE,AR.VOLCANICS,3.1,,*,60.9,-98.1,*
-97.9185752693,60.8380504951,D001-0873,1-EPB,0.0,742.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,60.8,-97.9,*
-98.0352611519,60.8118907674,D001-0859,1-EPB,0.0,741.0,QUARTZITE,AR.GRAN.GNEISS,2.7,,*,60.8,-98.0,*
-97.8015479269,60.9663853485,D001-0895,1-EPB,0.0,706.0,MUDSTONE,AR.GNEISS,2.8,,*,61.0,-97.8,*
-97.9012397668,60.9662261624,D001-0895,1-EPB,0.0,697.0,MUDSTONE,AR.GNEISS,2.6,,*,61.0,-97.9,*
-98.0352611519,60.8118907674,D001-0859,1-EPB,0.0,741.0,QUARTZITE,AR.GRAN.GNEISS,2.7,,*,60.8,-98.0,*
-97.5949555305,61.2718010468,D001-0858,1-EPB,0.0,767.0,AMPHIBOLITE,AR.METASED.,3.0,,*,61.3,-97.6,*
-97.1710577345,60.9734342233,D001-0895,1-EPB,0.0,619.0,GRANITE,AR.VOLCANICS,2.7,,*,61.0,-97.2,*
-98.0587504252,61.137212313,D001-0873,1-EPB,0.0,668.0,MUDSTONE,AR.METASED.,2.7,,*,61.1,-98.1,*
-97.8828892064,61.067533194,D001-0894,1-EPB,0.0,699.0,GREEN SCHIST,AR.GNEISS,2.9,,*,61.1,-97.9,*
-97.2653449276,61.6186944906,D001-0858,1-EPB,0.0,640.0,QUARTZITE,AR.GRAN.GNEISS,2.6,,*,61.6,-97.3,*
-97.9094572934,61.7245897254,D001-0844,1-EPB,0.0,0.0,SLATE,AR.METASED.,2.6,,*,61.7,-97.9,*
-97.7200179082,61.4521814461,D001-0843,1-EPB,0.0,0.0,QUARTZITE,AR.METASED.,2.6,,*,61.5,-97.7,*
