province,longitude,latitude,Vp_100_kms,MagSus_SI,Density_gcc,elevation,SiO2_pct,Al2O3_pct,Fe2O3_pct,MgO_pct,CaO_pct,Na2O_pct,K2O_pct,TiO2_pct,P2O5_pct,MnO_pct,Au_ppb,Cu_ppm,Ni_ppm,Co_ppm,Li_ppm,Cr_ppm,Zn_ppm,Pb_ppm,Mo_ppm,As_ppm,Th_ppm,U_ppm,La_ppm,Ce_ppm,Nd_ppm,Nb_ppm,V_ppm,W_ppm,Cobalt,Copper,Diamond,Gold,Graphite,Lithium,Nickel,Rare Earth Elements (REE),Silver,Uranium
Ontario,-81.23947,46.7586,5.4724975,0.0,3.1565952,413.0,55.863632,14.587895,10.870073,5.1461005,6.0921307,3.4584754,0.74708843,0.7536742,0.10552727,0.14406247,0.6705675,42.58385,75.44174,14.914042,21.198505,143.50429,89.50692,9.223176,0.0,0.44512135,1.481184,0.39009422,11.253343,22.878284,12.4601555,3.8295715,166.03236,0.21239112,0,0,0,0,0,0,1,0,0,0
Ontario,-81.2393,48.45524,5.5880103,0.0,2.8722937,315.0,49.528294,7.600119,7.4928455,12.121447,3.6422408,1.4403307,0.28386775,0.30080312,0.073355734,0.1240853,7.463825,30.96091,843.32495,75.99763,15.649364,979.1448,61.062805,7.0762515,5.878692,0.48931935,1.5305315,0.25919938,9.764083,14.75685,9.55327,4.4337425,112.22758,9.271117,0,0,0,1,0,0,0,0,0,0
Ontario,-81.22356,48.51486,5.3505335,0.0,2.8590803,311.0,54.954407,9.938908,6.3668766,5.818368,3.208906,2.912633,0.51321185,0.32272565,0.09922179,0.10410105,6.630534,30.366953,849.2261,71.610954,12.570572,1139.0226,72.66635,6.4586434,8.136842,0.42775282,4.1651077,0.37739375,12.552991,23.70481,13.818441,7.255052,133.91722,14.087415,0,0,0,1,0,0,0,0,0,0
Ontario,-81.21363,48.51388,5.3505335,0.0,2.8590803,302.0,54.954407,9.938908,6.3668766,5.818368,3.208906,2.912633,0.51321185,0.32272565,0.09922179,0.10410105,6.630534,30.366953,849.2261,71.610954,12.570572,1139.0226,72.66635,6.4586434,8.136842,0.42775282,4.1651077,0.37739375,12.552991,23.70481,13.818441,7.255052,133.91722,14.087415,0,0,0,1,0,0,0,0,0,0
Ontario,-81.20444,48.16389,5.5027823,0.0,2.8722942,360.0,48.679646,8.970988,9.200536,14.963631,6.0180697,1.2315255,0.21138051,0.42963952,0.05063433,0.15986131,6.9345946,46.788,1452.5889,88.486404,20.899395,1609.6228,56.02514,2.7444594,1.6828525,0.0,0.49817583,0.18110204,5.6113834,8.243717,5.8311887,2.328467,149.17456,0.3363019,0,1,0,0,0,0,0,0,0,0
Ontario,-81.17272,48.51106,5.5092816,0.0,2.8936908,294.0,49.785892,7.533405,7.650448,11.280139,3.2618847,2.2357588,0.19964004,0.27703398,0.035046436,0.11498298,6.2233486,27.357258,953.4325,64.11323,9.456481,1061.293,56.042755,3.483281,7.405423,0.44649604,2.6097822,0.09219473,4.67849,8.689271,6.528226,4.1707044,88.68786,12.279884,0,0,0,1,0,0,0,0,0,0
Ontario,-81.17146,48.56007,5.3505335,0.0,2.8590803,291.0,54.954407,9.938908,6.3668766,5.818368,3.208906,2.912633,0.51321185,0.32272565,0.09922179,0.10410105,6.630534,30.366953,849.2261,71.610954,12.570572,1139.0226,72.66635,6.4586434,8.136842,0.42775282,4.1651077,0.37739375,12.552991,23.70481,13.818441,7.255052,133.91722,14.087415,0,0,0,1,0,0,0,0,0,0
Ontario,-81.16472222,48.31694444,5.6287537,0.0,2.8791928,301.0,45.38964,5.433091,9.176868,24.42006,3.815377,0.34871748,0.04442502,0.26348692,0.025590265,0.14292803,6.2176547,27.852577,1495.256,94.49425,15.803367,1697.4443,53.34058,7.5363526,4.3422565,0.0,0.65318304,0.16826087,7.7354836,8.441889,5.674298,2.2547374,106.17881,6.1067944,0,0,0,0,0,0,1,0,0,0
Ontario,-81.15796,48.51638,5.5092816,0.0,2.8936908,284.0,49.785892,7.533405,7.650448,11.280139,3.2618847,2.2357588,0.19964004,0.27703398,0.035046436,0.11498298,6.2233486,27.357258,953.4325,64.11323,9.456481,1061.293,56.042755,3.483281,7.405423,0.44649604,2.6097822,0.09219473,4.67849,8.689271,6.528226,4.1707044,88.68786,12.279884,0,0,0,1,0,0,0,0,0,0
Ontario,-81.14896,48.55076,5.5092816,0.0,2.8936908,288.0,49.785892,7.533405,7.650448,11.280139,3.2618847,2.2357588,0.19964004,0.27703398,0.035046436,0.11498298,6.2233486,27.357258,953.4325,64.11323,9.456481,1061.293,56.042755,3.483281,7.405423,0.44649604,2.6097822,0.09219473,4.67849,8.689271,6.528226,4.1707044,88.68786,12.279884,0,0,0,1,0,0,0,0,0,0
Ontario,-81.1426,48.51889,5.5092816,0.0,2.8936908,300.0,49.785892,7.533405,7.650448,11.280139,3.2618847,2.2357588,0.19964004,0.27703398,0.035046436,0.11498298,6.2233486,27.357258,953.4325,64.11323,9.456481,1061.293,56.042755,3.483281,7.405423,0.44649604,2.6097822,0.09219473,4.67849,8.689271,6.528226,4.1707044,88.68786,12.279884,0,0,0,1,0,0,0,0,0,0
Ontario,-81.13944,48.55056,5.5092816,0.0,2.8936908,290.0,49.785892,7.533405,7.650448,11.280139,3.2618847,2.2357588,0.19964004,0.27703398,0.035046436,0.11498298,6.2233486,27.357258,953.4325,64.11323,9.456481,1061.293,56.042755,3.483281,7.405423,0.44649604,2.6097822,0.09219473,4.67849,8.689271,6.528226,4.1707044,88.68786,12.279884,0,0,0,1,0,0,0,0,0,0
Ontario,-81.120492,48.522253,5.5092816,0.0,2.8936908,291.0,49.785892,7.533405,7.650448,11.280139,3.2618847,2.2357588,0.19964004,0.27703398,0.035046436,0.11498298,6.2233486,27.357258,953.4325,64.11323,9.456481,1061.293,56.042755,3.483281,7.405423,0.44649604,2.6097822,0.09219473,4.67849,8.689271,6.528226,4.1707044,88.68786,12.279884,0,0,0,1,0,0,0,0,0,0
Ontario,-81.11502,48.52273,5.5092816,0.0,2.8936908,294.0,49.785892,7.533405,7.650448,11.280139,3.2618847,2.2357588,0.19964004,0.27703398,0.035046436,0.11498298,6.2233486,27.357258,953.4325,64.11323,9.456481,1061.293,56.042755,3.483281,7.405423,0.44649604,2.6097822,0.09219473,4.67849,8.689271,6.528226,4.1707044,88.68786,12.279884,0,0,0,1,0,0,0,0,0,0
Ontario,-81.115,48.52278,5.5092816,0.0,2.8936908,294.0,49.785892,7.533405,7.650448,11.280139,3.2618847,2.2357588,0.19964004,0.27703398,0.035046436,0.11498298,6.2233486,27.357258,953.4325,64.11323,9.456481,1061.293,56.042755,3.483281,7.405423,0.44649604,2.6097822,0.09219473,4.67849,8.689271,6.528226,4.1707044,88.68786,12.279884,0,0,0,1,0,0,0,0,0,0
Ontario,-81.09293,48.52723,5.5092816,0.0,2.8936908,290.0,49.785892,7.533405,7.650448,11.280139,3.2618847,2.2357588,0.19964004,0.27703398,0.035046436,0.11498298,6.2233486,27.357258,953.4325,64.11323,9.456481,1061.293,56.042755,3.483281,7.405423,0.44649604,2.6097822,0.09219473,4.67849,8.689271,6.528226,4.1707044,88.68786,12.279884,0,0,0,1,0,0,0,0,0,0
Ontario,-81.03694,46.84889,5.4370294,0.0,3.2075,358.0,57.20973,14.5646,10.157291,4.821577,5.484572,3.9787638,0.7503832,0.7038943,0.10651363,0.130952,2.3392203,34.58033,68.011635,14.61598,23.154024,121.59635,91.54209,9.264058,0.0,0.58038515,1.5001005,0.43170527,10.795347,22.519278,12.135982,3.4396198,145.60359,0.22857456,0,0,0,0,0,0,0,0,0,0
Ontario,-81.03661,48.311227,5.4341965,0.0,2.871395,300.0,45.346222,4.504307,8.979797,25.787888,3.164121,0.30208817,0.087800786,0.23595142,0.026732365,0.137605,7.087646,19.623148,1682.3876,95.54508,15.810257,1963.1987,49.76536,5.3487463,2.9215066,0.0,0.6470563,0.24566042,17.087484,8.230505,5.750093,2.4871666,82.195366,7.662183,0,0,0,0,0,0,1,0,0,0
Ontario,-81.034405,46.764596,5.462355,0.0,3.2031617,412.0,57.190228,14.566149,10.161742,4.8297386,5.4903097,3.9796925,0.7500893,0.70448077,0.10676715,0.13109449,2.3830595,34.648357,68.146126,14.638821,23.10366,121.80558,91.60911,9.179724,0.0,0.89931166,1.4992552,0.43168062,10.791456,22.504944,12.132883,3.430601,145.80128,0.22736199,0,1,0,0,0,0,1,0,0,0
Ontario,-81.023788,47.4162,5.202429,0.0,3.154885,379.0,57.60796,14.494532,9.814138,4.4529777,5.390889,3.719361,0.8133192,0.68610287,0.10263051,0.1263822,0.67876494,32.101727,66.76999,11.934623,27.556803,123.26373,87.21399,9.07602,0.0,0.0,1.6750408,0.45081636,11.864555,24.962114,13.048651,3.9517658,140.09128,0.29976112,0,0,0,0,0,0,0,0,0,0
Ontario,-81.00254,47.88154,5.5758185,0.0,2.87495,369.0,55.219814,14.851631,7.673014,4.3614326,4.797033,3.1171913,0.8972874,0.60651654,0.12346488,0.12716857,1.3326708,31.243013,141.95493,29.353144,29.273746,142.03168,65.99529,2.4268954,1.8716325,0.0,1.7287719,0.49321443,12.839686,26.657276,15.2564945,4.622988,116.0317,0.38506576,0,0,0,0,0,0,0,0,0,0
Ontario,-81.001861,48.341494,5.4341965,0.0,2.871395,283.0,45.346222,4.504307,8.979797,25.787888,3.164121,0.30208817,0.087800786,0.23595142,0.026732365,0.137605,7.087646,19.623148,1682.3876,95.54508,15.810257,1963.1987,49.76536,5.3487463,2.9215066,0.0,0.6470563,0.24566042,17.087484,8.230505,5.750093,2.4871666,82.195366,7.662183,0,0,0,0,0,0,1,0,0,0
Ontario,-80.9933,46.5402,5.6788845,0.0,3.1223361,300.0,57.194572,14.570486,10.172109,4.839475,5.485194,3.9993756,0.7488962,0.7059263,0.10713504,0.13116805,3.4719608,34.69434,67.917336,14.806086,23.454819,120.95364,91.83362,10.791071,0.44685906,1.0746665,1.4943706,0.43181053,10.762985,22.443098,12.116533,3.4115915,145.88522,0.24041083,1,1,0,1,0,0,1,0,1,0
Ontario,-80.9919,46.5611,5.6788845,0.0,3.1223361,299.0,57.194572,14.570486,10.172109,4.839475,5.485194,3.9993756,0.7488962,0.7059263,0.10713504,0.13116805,3.4719608,34.69434,67.917336,14.806086,23.454819,120.95364,91.83362,10.791071,0.44685906,1.0746665,1.4943706,0.43181053,10.762985,22.443098,12.116533,3.4115915,145.88522,0.24041083,1,1,0,1,0,0,1,0,1,0
Ontario,-80.9732,48.49567,5.763535,0.0,2.8881676,275.0,48.910885,7.2404346,8.739168,12.745073,4.1360044,1.9113834,0.1712589,0.29510966,0.094952956,0.12916444,4.8529463,42.563168,880.4764,57.561565,11.431856,948.1618,59.508522,1.9447534,4.548935,0.0,1.2387841,0.124199845,6.1485596,10.452725,7.838463,4.808405,99.690865,6.4049997,0,0,0,1,0,0,0,0,0,0
Ontario,-80.8763,46.7775,5.480873,0.0,3.2011456,352.0,57.228966,14.568772,10.167449,4.828158,5.4741745,4.002735,0.7487391,0.70513916,0.106743775,0.13094117,3.4334116,34.589638,67.64098,14.806143,23.560625,120.424866,91.77544,10.160976,0.0,1.5355048,1.493882,0.43174604,10.757688,22.441845,12.112788,3.4217508,145.56201,0.2418136,0,1,0,0,0,0,1,0,0,0
Ontario,-80.86851,48.53189,5.8925805,0.0,2.8548617,280.0,50.163383,8.987564,9.435544,9.730778,5.309214,2.0507412,0.36402532,0.4552589,0.16053812,0.14586832,3.6672757,60.8101,519.857,45.620014,11.323523,509.13864,74.575645,2.0014038,3.2109334,0.0,1.2221241,0.19798325,6.817351,16.612297,11.341221,5.7362375,141.05676,5.7020073,0,0,0,1,0,0,0,0,0,0
Ontario,-80.81611,47.62111,5.6198463,0.0,2.85778,392.0,55.85902,14.544618,13.067428,6.060974,5.6543164,4.35293,0.5938615,0.9253893,0.094375186,0.1637106,0.56517327,42.991936,45.510914,34.29254,28.160799,43.422466,96.799614,7.6237884,0.0,0.0,0.8800335,0.29722923,7.092177,15.92766,10.103631,3.2948947,203.24776,0.4926038,0,0,0,0,0,0,0,0,1,0
Ontario,-80.80414,46.67426,5.502686,0.0,3.2030098,323.0,57.23806,14.571744,10.174704,4.8337016,5.4683304,4.018488,0.7476847,0.7060715,0.10694688,0.13095741,4.3839016,34.606094,67.42097,14.9338875,22.354612,119.69201,91.93845,10.878334,0.586508,1.1605328,1.4898281,0.43179446,10.733452,22.391306,12.098255,3.4087586,145.56927,0.33982262,0,0,0,0,0,0,1,0,0,0
Ontario,-80.795,46.58,5.5099235,0.0,3.2108653,314.0,58.019897,14.522867,10.244436,4.637173,5.288571,3.928557,0.7186348,0.6642453,0.07859681,0.13030435,4.6849155,35.843994,63.16123,15.776168,21.555243,120.99482,86.96077,10.819641,0.596524,1.1643307,1.4855745,0.440766,9.467922,19.347557,10.58001,3.508976,150.65962,0.52143764,1,1,0,1,0,0,1,0,1,0
Ontario,-80.76806,47.89694,5.5889716,0.0,2.87412,347.0,51.606277,15.516418,8.732371,6.4910803,6.4283056,2.6941235,0.81827813,0.599498,0.057765648,0.1385171,0.0,31.834211,80.13344,31.717506,26.68204,134.39064,79.12543,3.166037,0.42094454,0.0,1.246019,0.33103764,7.6245766,16.451515,9.520661,2.8675237,132.1587,1.291658,0,0,0,0,0,0,0,0,0,0
Ontario,-80.76397,46.60343,5.5099235,0.0,3.2108653,311.0,58.019897,14.522867,10.244436,4.637173,5.288571,3.928557,0.7186348,0.6642453,0.07859681,0.13030435,4.6849155,35.843994,63.16123,15.776168,21.555243,120.99482,86.96077,10.819641,0.596524,1.1643307,1.4855745,0.440766,9.467922,19.347557,10.58001,3.508976,150.65962,0.52143764,0,1,0,1,0,0,0,0,0,0
Ontario,-80.75039,48.55011,5.8497577,0.0,2.8595738,270.0,51.877285,12.592133,9.957522,6.1918697,6.1427755,2.8598046,0.58521855,0.5341187,0.20290692,0.15747893,4.468931,71.67471,176.39082,40.85877,14.220713,365.22586,85.73356,2.6213946,1.1475892,10.872089,0.8952797,0.24922766,6.875167,17.303387,12.152751,5.4515676,188.92162,2.6969304,0,0,0,1,0,0,0,0,0,0
Ontario,-80.74139,47.67639,5.6255565,0.0,2.8575706,390.0,60.380333,14.811948,9.098128,3.9622037,3.706967,6.193798,0.49180862,0.58327425,0.08554372,0.09902839,0.001291143,21.001001,36.19037,20.389526,28.457678,41.239723,105.34329,28.639637,0.0,0.0,0.9014541,0.42906365,6.782816,14.72132,9.288305,2.6729352,102.4011,0.40332255,0,0,0,0,0,0,0,0,1,0
Ontario,-80.73897,47.66657,5.6255565,0.0,2.8575706,389.0,60.380333,14.811948,9.098128,3.9622037,3.706967,6.193798,0.49180862,0.58327425,0.08554372,0.09902839,0.001291143,21.001001,36.19037,20.389526,28.457678,41.239723,105.34329,28.639637,0.0,0.0,0.9014541,0.42906365,6.782816,14.72132,9.288305,2.6729352,102.4011,0.40332255,0,0,0,0,0,0,0,0,1,0
Ontario,-80.69617,47.97179,5.58883,0.0,2.873475,355.0,53.990627,14.694279,8.659343,4.779583,5.556646,3.1762936,1.0578665,0.7067744,0.09842528,0.12765698,0.0,57.232754,74.51486,30.443304,22.576414,118.55998,84.591675,4.8990145,0.10157178,0.0,2.4065008,0.6315706,13.49328,28.756336,15.382172,4.8034234,133.80016,2.4469335,0,1,0,0,0,0,0,0,0,0
Ontario,-80.69286,47.948757,5.5889716,0.0,2.87412,337.0,51.606277,15.516418,8.732371,6.4910803,6.4283056,2.6941235,0.81827813,0.599498,0.057765648,0.1385171,0.0,31.834211,80.13344,31.717506,26.68204,134.39064,79.12543,3.166037,0.42094454,0.0,1.246019,0.33103764,7.6245766,16.451515,9.520661,2.8675237,132.1587,1.291658,0,1,0,0,0,0,0,0,0,0
Ontario,-80.67301,47.69009,5.6193314,0.0,2.8586805,349.0,57.12862,14.87353,10.16338,5.194327,4.975188,4.8244395,0.68086356,0.70322025,0.094129145,0.12680268,0.0,31.326471,48.07687,27.224194,28.241146,66.1015,95.16587,15.075531,0.0,0.0,1.0067965,0.3839482,6.9109063,14.749048,9.367613,2.8820708,133.6669,0.624014,1,0,0,0,0,0,0,0,1,0
Ontario,-80.61542,46.65107,5.4669867,0.0,3.2206683,307.0,57.807137,14.066058,10.020016,5.077867,5.396843,3.7700877,1.172506,0.66055775,0.15980576,0.1271171,4.191318,33.04489,72.90642,20.18967,21.397316,167.93877,88.46507,10.78023,3.366925,1.7691319,1.9247355,0.58476925,13.245918,27.747635,15.353856,3.6306593,144.73439,0.5265625,0,1,0,1,0,0,0,0,0,0
Ontario,-80.61333,48.56667,5.8497577,0.0,2.8595738,283.0,51.877285,12.592133,9.957522,6.1918697,6.1427755,2.8598046,0.58521855,0.5341187,0.20290692,0.15747893,4.468931,71.67471,176.39082,40.85877,14.220713,365.22586,85.73356,2.6213946,1.1475892,10.872089,0.8952797,0.24922766,6.875167,17.303387,12.152751,5.4515676,188.92162,2.6969304,0,0,0,1,0,0,0,0,0,0
Ontario,-80.608442,46.579953,5.4669867,0.0,3.2206683,270.0,57.807137,14.066058,10.020016,5.077867,5.396843,3.7700877,1.172506,0.66055775,0.15980576,0.1271171,4.191318,33.04489,72.90642,20.18967,21.397316,167.93877,88.46507,10.78023,3.366925,1.7691319,1.9247355,0.58476925,13.245918,27.747635,15.353856,3.6306593,144.73439,0.5265625,0,0,0,0,0,0,0,0,0,0
Ontario,-80.340814,48.534362,5.7188673,0.0,2.8587842,295.0,50.87188,13.383055,10.784696,5.8304725,6.6402307,2.8626983,0.6844923,0.77951366,0.17615244,0.1804221,8.921155,58.3048,135.79483,44.038967,17.218971,366.02325,92.99559,3.8192134,1.451312,10.96372,1.3690234,0.38013422,9.9941225,22.272236,14.006168,4.2772155,215.06532,0.88971335,0,0,0,1,0,0,0,0,0,0
Ontario,-80.30611,48.34389,5.692936,0.0,2.8591259,360.0,54.106598,14.466265,9.5143175,4.079323,6.582951,3.3783202,1.1997279,0.82771224,0.23356296,0.15575089,0.0,71.12552,55.088852,33.219776,16.58143,103.421684,81.63834,5.5263515,0.59028864,0.14852126,1.7487181,0.47278595,8.719927,20.041634,11.911922,3.904769,220.37549,1.4048649,0,0,0,1,0,0,0,0,0,0
Ontario,-80.28421,48.47809,5.7188673,0.0,2.8587842,299.0,50.87188,13.383055,10.784696,5.8304725,6.6402307,2.8626983,0.6844923,0.77951366,0.17615244,0.1804221,8.921155,58.3048,135.79483,44.038967,17.218971,366.02325,92.99559,3.8192134,1.451312,10.96372,1.3690234,0.38013422,9.9941225,22.272236,14.006168,4.2772155,215.06532,0.88971335,0,0,0,1,0,0,0,0,0,0
Ontario,-80.25318,48.55806,5.721778,0.0,2.8588483,314.0,48.59082,10.372944,11.666638,12.237473,7.057702,1.4789829,0.3030854,0.6021139,0.064722426,0.1935139,9.097192,62.947968,387.98273,58.57472,19.041054,1221.2892,77.064476,2.8480585,0.62840855,16.242714,0.73063856,0.23919271,6.6571465,15.88733,11.066342,3.5047972,199.0946,1.2578987,0,0,0,0,0,0,0,0,0,0
Ontario,-80.21119,48.59931,5.721778,0.0,2.8588483,314.0,48.59082,10.372944,11.666638,12.237473,7.057702,1.4789829,0.3030854,0.6021139,0.064722426,0.1935139,9.097192,62.947968,387.98273,58.57472,19.041054,1221.2892,77.064476,2.8480585,0.62840855,16.242714,0.73063856,0.23919271,6.6571465,15.88733,11.066342,3.5047972,199.0946,1.2578987,0,0,0,0,0,0,1,0,0,0
Ontario,-80.19659,48.63032,5.719353,0.0,2.8588912,305.0,49.002388,12.742052,12.535699,6.2919164,7.4014044,2.0914621,0.43786538,0.9164743,0.08336224,0.20803174,7.78183,68.56897,194.78188,52.183487,19.775509,568.5453,70.58907,1.9725448,0.3080777,21.905895,0.58066547,0.18924482,5.9015927,14.578166,10.466133,4.371042,229.43932,1.356612,0,0,0,0,0,0,0,0,0,0
Ontario,-80.088542,48.130261,5.68042,0.0,2.856737,314.0,53.07029,13.557827,9.516597,4.8406863,6.298877,3.186689,1.0101244,0.6363142,0.15250196,0.15627688,0.13344613,58.152454,84.84674,39.97565,19.05375,182.1619,85.81068,5.4978013,0.0,0.0,1.3673437,0.41742238,9.274552,21.530708,13.0268135,3.7843323,197.40877,0.23257571,0,0,0,1,0,0,0,0,0,0
Ontario,-80.05872,48.14543,5.699464,0.0,2.8547773,335.0,51.856426,13.270127,9.456809,5.7153745,6.425558,3.063002,0.7154539,0.63803786,0.23215838,0.16272688,0.12261367,62.426155,95.263374,42.183834,19.873613,208.45093,89.911766,4.5453477,0.0,0.0,0.8820841,0.25380936,7.065008,16.929785,11.396086,4.101355,219.16844,0.34060308,0,0,0,1,0,0,0,0,0,0
Ontario,-80.05266,48.14722,5.699464,0.0,2.8547773,323.0,51.856426,13.270127,9.456809,5.7153745,6.425558,3.063002,0.7154539,0.63803786,0.23215838,0.16272688,0.12261367,62.426155,95.263374,42.183834,19.873613,208.45093,89.911766,4.5453477,0.0,0.0,0.8820841,0.25380936,7.065008,16.929785,11.396086,4.101355,219.16844,0.34060308,0,0,0,1,0,0,0,0,0,0
Ontario,-80.041772,48.157406,5.699464,0.0,2.8547773,322.0,51.856426,13.270127,9.456809,5.7153745,6.425558,3.063002,0.7154539,0.63803786,0.23215838,0.16272688,0.12261367,62.426155,95.263374,42.183834,19.873613,208.45093,89.911766,4.5453477,0.0,0.0,0.8820841,0.25380936,7.065008,16.929785,11.396086,4.101355,219.16844,0.34060308,0,0,0,1,0,0,0,0,0,0
Ontario,-80.03778,46.96242,5.415388,0.0,3.188339,309.0,58.06391,12.606274,7.6357274,4.400963,5.6131024,2.2782123,1.8829311,0.5039061,0.15499096,0.11794433,6.7417397,254.53647,168.0785,35.14401,19.04486,407.875,62.976883,5.585707,4.978904,1.2419165,3.49416,0.6778929,15.488833,30.789604,19.466835,3.0761902,132.92056,0.6278269,1,1,0,1,0,0,1,0,1,0
Ontario,-80.03634,48.15254,5.699464,0.0,2.8547773,321.0,51.856426,13.270127,9.456809,5.7153745,6.425558,3.063002,0.7154539,0.63803786,0.23215838,0.16272688,0.12261367,62.426155,95.263374,42.183834,19.873613,208.45093,89.911766,4.5453477,0.0,0.0,0.8820841,0.25380936,7.065008,16.929785,11.396086,4.101355,219.16844,0.34060308,0,0,0,1,0,0,0,0,0,0
Ontario,-80.02613,48.15626,5.699464,0.0,2.8547773,324.0,51.856426,13.270127,9.456809,5.7153745,6.425558,3.063002,0.7154539,0.63803786,0.23215838,0.16272688,0.12261367,62.426155,95.263374,42.183834,19.873613,208.45093,89.911766,4.5453477,0.0,0.0,0.8820841,0.25380936,7.065008,16.929785,11.396086,4.101355,219.16844,0.34060308,0,0,0,1,0,0,0,0,0,0
Ontario,-80.0099,48.11871,5.69137,0.0,2.8550735,329.0,50.963207,12.617439,10.08117,6.571609,6.6694016,2.7135699,0.75729537,0.637719,0.17405605,0.17133571,0.24186903,63.85949,107.72234,46.980995,18.914307,268.01514,83.009636,4.191588,0.0,0.0,0.89557034,0.29753238,7.4335146,17.384727,10.854814,3.8153577,203.23769,0.274248,0,0,0,1,0,0,0,0,0,0
Ontario,-79.93457,48.06926,5.7038097,0.0,2.853167,359.0,50.521492,11.351376,10.066415,7.436194,5.628613,2.4567802,0.59772307,0.6662318,0.11399463,0.16986097,0.44721884,73.98073,157.45135,55.44558,19.977186,373.1181,76.729034,4.0219736,0.0,1.4266881,0.9013222,0.3005889,6.03808,14.082436,9.203185,3.6599154,182.75839,0.3455932,0,0,0,0,0,0,0,0,0,0
Ontario,-79.84555,47.10385,5.4208255,0.0,3.1696553,319.0,58.5368,12.053057,7.421276,4.4840207,5.2618566,2.1217322,1.9171058,0.47421864,0.13813427,0.111591965,6.932991,240.6095,162.0181,34.248726,15.711663,456.61322,61.491886,5.166618,5.525435,1.1843355,3.7097328,0.726048,15.421063,30.733734,18.887154,3.2248507,129.4219,0.574281,0,1,0,0,0,0,0,0,0,0
Ontario,-79.84031,47.06726,5.4194465,0.0,3.1780186,307.0,58.667595,12.566601,7.4983797,4.1533976,5.540647,2.2825453,1.9328418,0.50549984,0.1508591,0.115611486,6.4253073,246.63057,164.56273,34.732964,15.671169,395.9891,62.645065,5.0557456,5.734844,1.3154299,3.7892885,0.69459414,16.758745,33.305676,20.493029,3.2410984,134.42456,0.6543408,0,0,0,0,0,0,0,0,0,0
Ontario,-79.8233,48.14179,5.712098,0.0,2.8526475,331.0,51.5867,12.8326025,8.762844,7.268394,6.211575,2.9740608,0.6356367,0.5782422,0.20900387,0.15298817,0.1444708,52.675224,139.59464,45.307392,18.71812,438.66327,79.77474,4.2706494,0.0,0.7987135,1.0024793,0.29182732,6.4804506,15.185483,10.255365,4.214783,186.5442,0.3330521,0,0,0,1,0,0,0,0,0,0
Ontario,-79.81791,48.12537,5.712098,0.0,2.8526475,298.0,51.5867,12.8326025,8.762844,7.268394,6.211575,2.9740608,0.6356367,0.5782422,0.20900387,0.15298817,0.1444708,52.675224,139.59464,45.307392,18.71812,438.66327,79.77474,4.2706494,0.0,0.7987135,1.0024793,0.29182732,6.4804506,15.185483,10.255365,4.214783,186.5442,0.3330521,0,0,0,1,0,0,0,0,0,0
Ontario,-79.788836,48.284072,5.7198396,0.0,2.8521616,319.0,53.951355,14.5447855,7.965084,5.4295077,6.2444577,3.4789732,0.6406709,0.43573382,0.41796982,0.13200378,0.44928077,49.868664,106.88343,31.828384,16.588469,211.9292,82.19243,6.2068715,0.26677617,1.1237512,1.3871367,0.37322864,9.154022,20.65155,12.870346,4.931398,184.02127,0.34047845,0,0,0,1,0,0,0,0,0,0
Ontario,-79.76462,48.1659,5.7279477,0.0,2.850127,286.0,51.078705,12.5712185,8.807226,7.9451795,5.566031,2.7727659,0.84721345,0.6276188,0.1276408,0.14417335,0.1370682,54.017635,247.14737,46.936863,20.96226,517.66907,78.838135,4.062776,0.0,2.887597,1.3577446,0.4215802,6.4005303,14.360033,10.087151,3.982132,172.75722,0.43476838,0,1,0,1,0,0,0,0,0,0
Ontario,-79.74788,48.523515,5.7322106,0.0,2.8515806,306.0,50.95856,12.894781,9.00816,5.6898646,5.4813676,2.5618434,0.5082593,0.51047057,0.15581882,0.14479329,2.1010432,53.407097,88.20134,33.861504,16.479277,191.78673,83.15301,5.324853,3.7716777,2.3542087,1.3540682,0.40364307,13.158626,29.955332,17.551207,5.338845,150.96432,0.422001,0,0,0,1,0,0,0,0,0,0
Ontario,-79.74016,48.5101,5.7322106,0.0,2.8515806,292.0,50.95856,12.894781,9.00816,5.6898646,5.4813676,2.5618434,0.5082593,0.51047057,0.15581882,0.14479329,2.1010432,53.407097,88.20134,33.861504,16.479277,191.78673,83.15301,5.324853,3.7716777,2.3542087,1.3540682,0.40364307,13.158626,29.955332,17.551207,5.338845,150.96432,0.422001,0,0,0,1,0,0,0,0,0,0
Ontario,-79.74,48.513,5.7322106,0.0,2.8515806,292.0,50.95856,12.894781,9.00816,5.6898646,5.4813676,2.5618434,0.5082593,0.51047057,0.15581882,0.14479329,2.1010432,53.407097,88.20134,33.861504,16.479277,191.78673,83.15301,5.324853,3.7716777,2.3542087,1.3540682,0.40364307,13.158626,29.955332,17.551207,5.338845,150.96432,0.422001,0,0,0,1,0,0,0,0,0,0
Ontario,-79.71192,50.01609,5.769969,0.0,2.9923325,267.034,54.09585,14.761373,10.632927,4.190259,8.398134,2.7802172,0.8971034,0.9121981,0.1329469,0.17163625,5.4905286,82.85509,77.18027,37.029434,26.559896,64.23926,89.07714,8.573394,1.8257546,8.389843,1.8668324,1.2663538,8.591915,17.348719,75.89922,7.609212,240.23051,36.52847,0,0,0,1,0,0,0,0,0,0
