X,Y,OBJECTID,LOCATION,CR_PPM,NI_PPM,CO_PPM,SC_PPM,V_PPM,CU_PPM,PB_PPM,ZN_PPM,BI_PPM,CD_PPM,IN_PPM,SN_PPM,W_PPM,MO_PPM,AS_PPM,SE_PPM,SB_PPM,TE_PPM,AG_PPM,RE_PPM,AU_PPB,HG_PPM,RB_PPM,CS_PPM,BA_PPM,SR_PPM,TL_PPM,GA_PPM,GE_PPM,LI_PPM,TA_PPM,NB_PPM,HF_PPM,ZR_PPM,Y_PPM,TH_PPM,U_PPM,LA_PPM,CE_PPM,PR_PPM,ND_PPM,SM_PPM,EU_PPM,GD_PPM,TB_PPM,DY_PPM,HO_PPM,ER_PPM,TM_PPM,YB_PPM,LU_PPM,BR_PPM,I_PPM,B_PPM,BE_PPM,MN_PPM,SAMPLE_NUMBER_ID,CHEMISTRY_REVIEWED,ROCK_TYPE_NAME,SAMPLE_TYPE,LITHOLOGICAL_UNIT,GEOLOGICAL_DOMAIN,COLLAR_PROJECT_NAME,DATE_ANALYSIS_SENT,SENT_BY,DATE_SAMPLE_COLLECTED,COLLECTED_BY,UTM_EASTING,UTM_NORTHING,SIO2_PCT,TIO2_PCT,AL2O3_PCT,FE2O3_PCT,FEO_PCT,MNO_PCT,MGO_PCT,CAO_PCT,NA2O_PCT,K2O_PCT,P2O5_PCT,CR2O3_PCT,H2O_M_PCT,H2O_P_PCT,SO4_PCT,CO2_PCT,C_ORG_PCT,LOI_PCT,TOTAL_PCT,PB_204_PPM,PB_206_PPM,PB_207_PPM,PB_208_PPM,S_PCT,RU_PPB,RH_PPB,PD_PPB,OS_PPB,IR_PPB,PT_PPB,F_PCT,CL_PCT,C_PCT,TI_PCT,AL_PCT,FE_PCT,MG_PCT,CA_PCT,NA_PCT,K_PCT,P_PCT,ANALYSIS_LAB,ANALYSIS_LAB_CERTIFICATE_NUM,ANALYSIS_LAB_CODE,DIGESTION,DIGESTION_METHOD,ANALYTICAL_METHOD,COMMENT_,REASON,SAMPLE_DESCRIPTION,ANALYSIS_ORIGIN,TYPE_OF_ANALYSIS,ANALYSIS_TYPE_DESCRIPTION,COLLAR_HOLE_NAME,DATA_OBTAINED,COMPANY_DATUM,COMPANY_ZONE,ELEVATION,COMPANY_NAME,NTS,CORE_SIZE,DRILL_TYPE,SAMPLE_DEPTH_FROM_METRES,SAMPLE_DEPTH_TO_METRES,SAMPLE_DEPTH_FROM_FEET,SAMPLE_DEPTH_TO_FEET,GLOBALID
288031,6392510,4752,Uhrich Lake,,0.13,0.05,-0.1,0.1,0.27,0.854,0.8,-0.01,-0.01,,0.07,-0.1,0.03,0.47,-0.1,-0.01,-0.01,-0.01,,,-0.01,0.05,-0.01,,,,0.12,-0.01,,-0.01,-0.01,0.15,5.68,0.87,1.04,0.16,,,0.81,2.62,0.47,0.07,0.43,0.04,0.19,0.03,0.1,,0.09,,,,,0.02,,1470-009 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,,,,,,,,,,,,,,,,,,,0.013,0.218,0.186,0.437,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Partial,Partial Digestion (HNO3:HCl),ICP-MS,,,,,,,CSP-06-001,,,,,,,,,,,,,{1719ABED-7855-4C08-B7E7-45FDAB240ED3}
288031,6392510,4753,Uhrich Lake,2,0.3,0.06,0.3,0.4,0.4,2.84,3,-0.1,-0.1,,0.18,-0.1,0.09,,,,,-0.02,,,,0.3,-0.1,10,98,,0.6,,2,0.08,0.7,1.8,61,3.5,3.16,0.54,12,25,2.8,9.2,1.7,0.25,1.6,0.13,0.64,0.12,0.38,,0.41,,,,,-0.1,,1470-009 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,0.032,0.37,0.03,,-0.001,0.004,-0.01,-0.01,0.006,0.022,,,,,,,,,0.043,0.678,0.603,1.52,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Total,Total Digestion (HF:HNO3:HClO4),"ICP-OES; ICP-MS",,,,,,,CSP-06-001,,,,,,,,,,,,,{F5237319-1058-413B-994E-BC19BC33B993}
288031,6392510,4754,Uhrich Lake,,0.1,0.02,-0.1,0.5,0.14,0.45,0.7,-0.01,-0.01,,0.15,-0.1,0.06,0.26,-0.1,0.01,-0.01,-0.01,,,-0.01,0.04,-0.01,,,,0.14,-0.01,,-0.01,-0.01,0.25,8.42,0.66,0.7,0.14,,,0.37,1.17,0.23,0.04,0.23,0.02,0.13,0.02,0.08,,0.07,,,,,0.01,,1470-010 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,,,,,,,,,,,,,,,,,,,0.006,0.129,0.09,0.225,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Partial,Partial Digestion (HNO3:HCl),ICP-MS,,,,,,,CSP-06-001,,,,,,,,,,,,,{6A4BBBCB-AB5C-45D3-88DD-3F51BF11DF43}
288031,6392510,4755,Uhrich Lake,5,0.4,0.08,0.8,1.7,0.4,3.4,3,0.2,0.1,,0.48,0.3,0.16,,,,,-0.02,,,,0.5,-0.1,14,151,,2.1,,6,0.19,1.6,6.4,220,8.6,5.73,1.07,15,31,3.5,12,2.4,0.39,2.4,0.23,1.3,0.3,0.89,,0.99,,,,,0.2,,1470-010 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,0.083,1.83,0.04,,-0.001,0.005,-0.01,-0.01,0.012,0.032,,,,,,,,,0.05,0.819,0.702,1.83,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Total,Total Digestion (HF:HNO3:HClO4),"ICP-OES; ICP-MS",,,,,,,CSP-06-001,,,,,,,,,,,,,{A6FA975A-F8E9-4CCD-B3F9-2C9CD4F1901E}
288031,6392510,4756,Uhrich Lake,,0.12,0.03,0.1,0.4,0.14,0.573,0.8,-0.01,-0.01,,0.05,-0.1,0.06,0.72,-0.1,0.02,-0.01,-0.01,,,-0.01,0.09,-0.01,,,,0.11,-0.01,,-0.01,-0.01,0.2,7.31,0.7,0.6,0.13,,,0.6,1.92,0.38,0.06,0.35,0.03,0.15,0.03,0.08,,0.08,,,,,0.01,,1470-011 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,,,,,,,,,,,,,,,,,,,0.008,0.159,0.119,0.286,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Partial,Partial Digestion (HNO3:HCl),ICP-MS,,,,,,,CSP-06-001,,,,,,,,,,,,,{D1729628-D8CC-4436-814A-27B1B8A73490}
288031,6392510,4757,Uhrich Lake,8,0.4,0.1,0.4,1.6,0.4,1.99,4,-0.1,-0.1,,0.17,-0.1,0.17,,,,,-0.02,,,,0.6,-0.1,8,129,,0.6,,1,0.04,0.5,1.6,66,3.3,1.95,0.65,10,20,2.4,8,1.6,0.24,1.6,0.12,0.58,0.12,0.36,,0.39,,,,,-0.1,,1470-011 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,0.028,0.35,0.07,,-0.001,0.011,-0.01,-0.01,0.04,0.025,,,,,,,,,0.026,0.528,0.398,1.04,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Total,Total Digestion (HF:HNO3:HClO4),"ICP-OES; ICP-MS",,,,,,,CSP-06-001,,,,,,,,,,,,,{298C8905-271F-4131-9129-743250FAD5B7}
288031,6392510,4758,Uhrich Lake,,0.09,0.07,-0.1,0.3,0.25,0.92,0.9,-0.01,-0.01,,0.08,-0.1,0.05,0.15,-0.1,0.01,-0.01,-0.01,,,-0.01,0.05,-0.01,,,,0.13,-0.01,,-0.01,-0.01,0.2,6.73,0.64,0.59,0.1,,,0.47,1.4,0.25,0.04,0.24,0.02,0.13,0.02,0.07,,0.07,,,,,0.01,,1470-012 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,,,,,,,,,,,,,,,,,,,0.012,0.281,0.172,0.455,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Partial,Partial Digestion (HNO3:HCl),ICP-MS,,,,,,,CSP-06-001,,,,,,,,,,,,,{A69F815D-6FFB-4EF6-A9F9-EBE518B6B93D}
288031,6392510,4759,Uhrich Lake,4,0.4,0.11,0.6,1.2,0.4,3.57,3,-0.1,-0.1,,1.1,-0.1,0.14,,,,,-0.02,,,,0.3,-0.1,9,77,,1.1,,4,0.1,0.8,3.2,104,4.2,2.55,0.71,9,18,2.2,7.1,1.3,0.2,1.2,0.12,0.71,0.15,0.47,,0.53,,,,,0.1,,1470-012 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,0.044,0.91,0.03,,-0.001,0.006,-0.01,-0.01,0.014,0.018,,,,,,,,,0.043,0.985,0.683,1.86,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Total,Total Digestion (HF:HNO3:HClO4),"ICP-OES; ICP-MS",,,,,,,CSP-06-001,,,,,,,,,,,,,{554238AB-33E2-4524-886A-877849366C6D}
288031,6392510,4760,Uhrich Lake,,0.08,0.05,-0.1,0.3,0.17,0.554,0.9,-0.01,-0.01,,0.06,-0.1,0.06,0.18,-0.1,0.01,-0.01,-0.01,,,-0.01,0.03,-0.01,,,,0.14,-0.01,,-0.01,-0.01,0.13,5.05,0.38,0.57,0.11,,,0.48,1.48,0.25,0.04,0.23,0.02,0.1,0.02,0.04,,0.04,,,,,0.01,,1470-013 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,,,,,,,,,,,,,,,,,,,0.007,0.163,0.11,0.273,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Partial,Partial Digestion (HNO3:HCl),ICP-MS,,,,,,,CSP-06-001,,,,,,,,,,,,,{7D807BF2-86D8-4DC4-84ED-CA43C3410FC3}
288031,6392510,4761,Uhrich Lake,1,0.2,0.08,0.4,1.2,0.3,1.76,3,-0.1,-0.1,,0.15,-0.1,0.13,,,,,-0.02,,,,0.2,-0.1,6,55,,0.7,,3,0.05,0.5,2.3,71,2.7,1.97,0.55,7,14,1.7,5.6,1,0.16,1,0.09,0.48,0.1,0.31,,0.36,,,,,-0.1,,1470-013 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,0.025,0.51,0.05,,-0.001,0.004,-0.01,-0.01,0.004,0.014,,,,,,,,,0.023,0.459,0.348,0.933,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Total,Total Digestion (HF:HNO3:HClO4),"ICP-OES; ICP-MS",,,,,,,CSP-06-001,,,,,,,,,,,,,{10290102-589B-47AA-89C7-55FBC734D785}
288031,6392510,4762,Uhrich Lake,,0.08,0.04,-0.1,0.6,0.2,0.752,0.7,-0.01,-0.01,,0.08,-0.1,0.05,0.25,-0.1,0.01,-0.01,-0.01,,,-0.01,0.04,-0.01,,,,0.12,-0.01,,-0.01,-0.01,0.12,4.33,0.45,0.68,0.12,,,0.56,1.7,0.3,0.04,0.29,0.02,0.11,0.02,0.05,,0.04,,,,,0.01,,1470-014 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,,,,,,,,,,,,,,,,,,,0.01,0.215,0.153,0.374,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Partial,Partial Digestion (HNO3:HCl),ICP-MS,,,,,,,CSP-06-001,,,,,,,,,,,,,{5B3408C6-932F-433E-BF0F-848933025A4D}
288031,6392510,4763,Uhrich Lake,2,0.3,0.09,0.3,1.3,0.4,2.18,3,-0.1,-0.1,,0.16,-0.1,0.11,,,,,-0.02,,,,0.2,-0.1,5,59,,0.6,,2,0.05,0.4,1.8,57,2,2.19,0.54,8,15,1.9,5.9,1.1,0.16,1,0.08,0.38,0.08,0.22,,0.25,,,,,-0.1,,1470-014 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,0.02,0.4,0.04,,-0.001,0.003,-0.01,-0.01,0.004,0.015,,,,,,,,,0.027,0.568,0.443,1.14,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Total,Total Digestion (HF:HNO3:HClO4),"ICP-OES; ICP-MS",,,,,,,CSP-06-001,,,,,,,,,,,,,{5BA910CB-3537-4E2C-A980-BB7510C7A90E}
288031,6392510,4764,Uhrich Lake,,0.11,0.68,-0.1,0.3,1.47,1.11,0.8,-0.01,-0.01,,0.26,-0.1,0.06,0.14,-0.1,-0.01,-0.01,-0.01,,,-0.01,0.03,-0.01,,,,0.13,-0.01,,-0.01,-0.01,0.18,6.12,0.42,0.63,0.12,,,0.41,1.23,0.22,0.03,0.21,0.02,0.1,0.02,0.05,,0.05,,,,,0.01,,1470-015 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,,,,,,,,,,,,,,,,,,,0.013,0.347,0.204,0.548,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Partial,Partial Digestion (HNO3:HCl),ICP-MS,,,,,,,CSP-06-001,,,,,,,,,,,,,{B41321A7-FF3E-446B-883D-F398C88472C2}
288031,6392510,4765,Uhrich Lake,1,0.3,0.85,0.4,1.1,2,3.67,3,-0.1,-0.1,,0.41,-0.1,0.15,,,,,-0.02,,,,0.2,-0.1,6,68,,0.9,,3,0.08,0.6,2.8,87,2.7,2.89,0.66,9,17,2.1,6.7,1.2,0.16,1.2,0.1,0.49,0.1,0.3,,0.34,,,,,-0.1,,1470-015 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,0.031,0.75,0.04,,-0.001,0.004,-0.01,-0.01,0.005,0.017,,,,,,,,,0.045,1.03,0.69,1.91,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Total,Total Digestion (HF:HNO3:HClO4),"ICP-OES; ICP-MS",,,,,,,CSP-06-001,,,,,,,,,,,,,{E15867E5-B1EE-4021-92CC-846399374480}
288031,6392510,4766,Uhrich Lake,,0.11,0.32,-0.1,0.3,0.76,1.33,1,-0.01,-0.01,,0.12,-0.1,0.08,0.14,-0.1,0.01,-0.01,-0.01,,,-0.01,0.03,-0.01,,,,0.07,-0.01,,-0.01,-0.01,0.08,3.09,0.29,0.6,0.1,,,0.44,1.31,0.23,0.03,0.2,0.02,0.08,0.01,0.03,,0.02,,,,,0.01,,1470-016 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,,,,,,,,,,,,,,,,,,,0.016,0.41,0.243,0.66,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Partial,Partial Digestion (HNO3:HCl),ICP-MS,,,,,,,CSP-06-001,,,,,,,,,,,,,{5655399D-5DBE-4946-B88D-82AEB04C537D}
288031,6392510,4767,Uhrich Lake,1,0.2,0.32,0.1,0.9,0.9,3.31,4,-0.1,-0.1,,0.3,-0.1,0.13,,,,,-0.02,,,,0.2,-0.1,4,36,,0.3,,1,0.04,0.3,0.9,28,1.2,1.73,0.41,7,12,1.4,4.4,0.8,0.11,0.7,0.05,0.25,0.05,0.14,,0.14,,,,,-0.1,,1470-016 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,0.017,0.2,0.04,,-0.001,0.004,-0.01,-0.01,0.006,0.01,,,,,,,,,0.043,0.928,0.628,1.71,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Total,Total Digestion (HF:HNO3:HClO4),"ICP-OES; ICP-MS",,,,,,,CSP-06-001,,,,,,,,,,,,,{802C227B-9A19-4E79-ABD4-9518B0F5FFE0}
288031,6392510,4768,Uhrich Lake,,0.08,0.02,-0.1,0.2,0.13,0.436,0.9,-0.01,0.02,,0.04,-0.1,0.02,0.21,-0.1,-0.01,-0.01,-0.01,,,-0.01,0.05,-0.01,,,,0.1,-0.01,,-0.01,-0.01,0.15,5.28,0.34,0.65,0.12,,,0.47,1.37,0.24,0.04,0.21,0.02,0.08,0.01,0.04,,0.03,,,,,0.01,,1470-017 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,,,,,,,,,,,,,,,,,,,0.006,0.124,0.088,0.218,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Partial,Partial Digestion (HNO3:HCl),ICP-MS,,,,,,,CSP-06-001,,,,,,,,,,,,,{60B83878-3107-4CD4-9961-997A5BD43441}
288031,6392510,4769,Uhrich Lake,2,0.3,0.06,0.2,0.9,0.3,1.51,3,-0.1,-0.1,,0.15,-0.1,0.06,,,,,-0.02,,,,0.3,-0.1,5,51,,0.6,,2,0.07,0.5,2.1,65,1.6,2.12,0.52,8,15,1.7,5.3,0.9,0.14,0.8,0.06,0.31,0.06,0.19,,0.22,,,,,-0.1,,1470-017 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,0.028,0.48,0.04,,-0.001,0.006,-0.01,-0.01,0.015,0.012,,,,,,,,,0.02,0.391,0.306,0.797,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Total,Total Digestion (HF:HNO3:HClO4),"ICP-OES; ICP-MS",,,,,,,CSP-06-001,,,,,,,,,,,,,{309A8E06-881B-4311-985F-B13265C86597}
288031,6392510,4770,Uhrich Lake,,0.1,0.06,-0.1,0.5,0.2,0.718,0.9,-0.01,0.26,,0.05,-0.1,0.03,0.11,-0.1,0.01,-0.01,-0.01,,,-0.01,0.12,-0.01,,,,0.09,-0.01,,-0.01,-0.01,0.09,2.98,0.25,0.61,0.13,,,0.29,0.88,0.15,0.02,0.14,0.01,0.06,-0.01,0.03,,0.02,,,,,-0.01,,1470-018 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,,,,,,,,,,,,,,,,,,,0.008,0.222,0.134,0.354,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Partial,Partial Digestion (HNO3:HCl),ICP-MS,,,,,,,CSP-06-001,,,,,,,,,,,,,{95BE68F8-D233-4FC6-BC49-E9708A15032C}
288031,6392510,4771,Uhrich Lake,3,0.4,0.09,0.2,1.7,0.3,2.83,3,-0.1,0.3,,0.12,-0.1,0.07,,,,,-0.02,,,,1,-0.1,4,37,,0.9,,8,0.06,0.4,1.5,45,1.4,2.74,0.49,7,14,1.6,5,0.9,0.11,0.8,0.06,0.28,0.06,0.16,,0.18,,,,,-0.1,,1470-018 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,0.015,0.68,0.05,,-0.001,0.016,-0.01,-0.01,0.077,0.01,,,,,,,,,0.034,0.78,0.527,1.49,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Total,Total Digestion (HF:HNO3:HClO4),"ICP-OES; ICP-MS",,,,,,,CSP-06-001,,,,,,,,,,,,,{E4EE6665-FAEB-4E99-8A80-9C0C1CBA5A1B}
288031,6392510,4772,Uhrich Lake,,0.11,0.02,-0.1,0.4,0.1,0.673,0.7,-0.01,0.01,,0.02,-0.1,0.04,0.15,-0.1,-0.01,-0.01,-0.01,,,-0.01,0.11,-0.01,,,,0.14,-0.01,,-0.01,-0.01,0.1,3.23,0.25,0.58,0.16,,,0.36,1.1,0.19,0.02,0.17,0.01,0.06,-0.01,0.03,,0.02,,,,,0.01,,1470-019 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,,,,,,,,,,,,,,,,,,,0.008,0.223,0.118,0.325,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Partial,Partial Digestion (HNO3:HCl),ICP-MS,,,,,,,CSP-06-001,,,,,,,,,,,,,{40C88E42-D6C8-45FC-9B01-59776A8D260B}
288031,6392510,4773,Uhrich Lake,3,0.7,0.06,0.2,1.6,0.3,3.05,4,-0.1,-0.1,,0.11,-0.1,0.14,,,,,-0.02,,,,0.8,-0.1,5,73,,1.3,,14,0.07,0.6,1.9,57,1.4,2.44,0.52,9,18,2.1,7,1.2,0.16,1,0.07,0.3,0.06,0.17,,0.21,,,,,-0.1,,1470-019 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,0.029,1.33,0.03,,-0.001,0.012,-0.01,-0.01,0.054,0.017,,,,,,,,,0.036,0.872,0.537,1.6,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Total,Total Digestion (HF:HNO3:HClO4),"ICP-OES; ICP-MS",,,,,,,CSP-06-001,,,,,,,,,,,,,{ED1CFE03-16C6-486B-A7CD-65A626958B37}
288031,6392510,4774,Uhrich Lake,,0.08,0.04,-0.1,0.4,0.25,0.31,0.8,-0.01,-0.01,,0.04,-0.1,0.02,0.07,-0.1,-0.01,-0.01,-0.01,,,-0.01,0.11,-0.01,,,,0.16,-0.01,,-0.01,-0.01,0.11,3.37,0.19,0.59,0.14,,,0.19,0.6,0.1,0.01,0.09,-0.01,0.04,-0.01,0.02,,0.02,,,,,-0.01,,1470-020 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,,,,,,,,,,,,,,,,,,,0.003,0.105,0.053,0.148,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Partial,Partial Digestion (HNO3:HCl),ICP-MS,,,,,,,CSP-06-001,,,,,,,,,,,,,{584B5FC5-7308-45FA-A22B-F27EEAA3B48D}
288031,6392510,4775,Uhrich Lake,4,0.4,0.07,0.3,1.6,0.3,1.25,3,-0.1,-0.1,,0.15,-0.1,0.08,,,,,0.17,,,,1,-0.1,5,46,,1.4,,33,0.11,0.7,2.2,68,1.2,3.16,0.56,7,12,1.5,4.7,0.8,0.13,0.7,0.05,0.24,0.04,0.16,,0.2,,,,,-0.1,,1470-020 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,0.034,1.21,0.22,,-0.001,0.023,0.01,-0.01,0.074,0.011,,,,,,,,,0.015,0.341,0.236,0.662,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Total,Total Digestion (HF:HNO3:HClO4),"ICP-OES; ICP-MS",,,,,,,CSP-06-001,,,,,,,,,,,,,{EFB6BA40-0B1A-4FED-A385-D79DB5A8EA33}
288031,6392510,4776,Uhrich Lake,,0.1,0.12,-0.1,0.6,0.35,0.345,0.7,-0.01,-0.01,,0.1,-0.1,0.05,0.11,-0.1,-0.01,-0.01,-0.01,,,-0.01,0.19,-0.01,,,,0.17,-0.01,,-0.01,-0.01,0.14,4.25,0.27,1.52,0.23,,,0.28,0.82,0.14,0.02,0.13,0.01,0.06,-0.01,0.03,,0.02,,,,,0.01,,1470-021 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,,,,,,,,,,,,,,,,,,,0.002,0.123,0.048,0.171,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Partial,Partial Digestion (HNO3:HCl),ICP-MS,,,,,,,CSP-06-001,,,,,,,,,,,,,{CE499C0F-4EB1-46F7-82D5-DAB6C688C1B6}
288031,6392510,4777,Uhrich Lake,4,0.4,0.16,0.3,2.6,0.9,1.31,3,-0.1,-0.1,,0.42,-0.1,0.12,,,,,-0.02,,,,2.2,-0.1,5,47,,1.8,,38,0.17,0.9,3,89,1.4,7.6,0.76,7,14,1.6,5,0.8,0.12,0.8,0.06,0.26,0.05,0.17,,0.22,,,,,0.1,,1470-021 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,0.045,1.17,0.16,,-0.001,0.038,0.01,-0.01,0.186,0.012,,,,,,,,,0.013,0.352,0.202,0.742,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Total,Total Digestion (HF:HNO3:HClO4),"ICP-OES; ICP-MS",,,,,,,CSP-06-001,,,,,,,,,,,,,{28A1FE8C-849D-413B-96FF-448539B3BD8D}
288031,6392510,4778,Uhrich Lake,,0.07,0.19,-0.1,0.3,0.68,0.249,0.8,-0.01,-0.01,,0.1,-0.1,0.02,0.06,-0.1,-0.01,-0.01,-0.01,,,-0.01,0.1,-0.01,,,,0.08,-0.01,,-0.01,-0.01,0.12,4.12,0.24,0.77,0.15,,,0.25,0.75,0.12,0.02,0.1,-0.01,0.05,-0.01,0.02,,0.02,,,,,-0.01,,1470-022 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,,,,,,,,,,,,,,,,,,,0.002,0.084,0.04,0.122,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Partial,Partial Digestion (HNO3:HCl),ICP-MS,,,,,,,CSP-06-001,,,,,,,,,,,,,{F15806A6-3F0B-4511-B538-EC4C9C7F7D54}
288031,6392510,4779,Uhrich Lake,3,0.3,0.25,0.2,1.4,0.8,0.902,3,-0.1,-0.1,,0.13,-0.1,0.04,,,,,-0.02,,,,0.7,-0.1,3,16,,0.6,,2,0.04,0.4,2.3,78,1.2,2.1,0.52,4,7,0.8,2.8,0.5,0.06,0.4,0.03,0.2,0.04,0.14,,0.17,,,,,-0.1,,1470-022 ,yes,Sandstone,core,,Athabasca Basin,,2014,Bosman,2014,Bosman,288031,6392510,,0.031,0.33,0.04,,-0.001,0.014,-0.01,-0.01,0.058,0.005,,,,,,,,,0.01,0.262,0.163,0.467,,,,,,,,,,,,,,,,,,,Saskatchewan Research Council Geoanalytical Laboratories,G-2014-453,WR/TR1,Total,Total Digestion (HF:HNO3:HClO4),"ICP-OES; ICP-MS",,,,,,,CSP-06-001,,,,,,,,,,,,,{3AA514F6-24E5-4F4D-99EF-AFF701CF3973}
