province,longitude,latitude,Almandine,Anhydrite,Anorthosite,Antimony,Apatite,Arsenic,Asbestos,Barite,Barium,Be,Bentonite,Beryllium,Bismuth,Building Stone,Cadmium,Caesium,Calcium Carbonate,Cesium,Chromium,Chrysotile,Clay,Closed between 2020 and 2021,Coal,Cobalt,Copper,Diamond,Diatomite,Dimension Stone,Dolomite,Feldspar,Fireclay,Flagstone,Fluorine,Fluorspar,Fullers Earth,GM68420,GM68420.pdf,Gallium,Garnet,Gemstones,Germanium,Gold,Gold Silver,Granite,Graphite,Gypsum,Ilmenite,Iron,Iron ore,Jade,Lead,Lime,Limestone,Lithium,Magnesia,Magnesitic Dolomite,Magnesium,Magnetite,Mercury,Mica,Molybdenum,Nepheline Syenite,Nephrite,Nickel,Niobium,PM,Palladium,Perlite,Phosphate,Platinum,Potash,Pozzolan,Pumice,Pyrite,Pyrophyllite,Quartz,Radium,Rare Earth Elements (REE),Rhenium,Salt,Selenium,Serpentine,Shale,Siderite,Silica,Silver,Slate,Slerium,Soapstones,Sodium Sulphate,Steatite,Strontium,Sulfur,Sulphur,Sulphure,Talc,Tantalum,Tellerium,Tellurium,Thorium,Tin,Titanium,Tremolite,Tungsten,Uranium,Wollastonite,Zinc,Zircon,geometry,index_right,SiO2_pct,Al2O3_pct,Fe2O3_pct,MgO_pct,CaO_pct,Na2O_pct,K2O_pct,TiO2_pct,P2O5_pct,MnO_pct,Au_ppb,Cu_ppm,Ni_ppm,Co_ppm,Li_ppm,Cr_ppm,Zn_ppm,Pb_ppm,Mo_ppm,As_ppm,Th_ppm,U_ppm,La_ppm,Ce_ppm,Nd_ppm,Nb_ppm,V_ppm,W_ppm,Vp_100_kms,MagSus_SI,Density_gcc,distance,elevation
Ontario,-80.9919,46.5611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,POINT (1076265.223499067 -153522.41726087802),328,57.194572,14.570486,10.172109,4.839475,5.485194,3.9993756,0.7488962,0.7059263,0.10713504,0.13116805,3.4719608,34.69434,67.917336,14.806086,23.454819,120.95364,91.83362,10.791071,0.44685906,1.0746665,1.4943706,0.43181053,10.762985,22.443098,12.116533,3.4115915,145.88522,0.24041083,5.6788845,0.0,3.1223361,5133.85138125832,299.0
Ontario,-80.9732,48.49567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1030347.4045127432 57932.48861961368),9479,48.910885,7.2404346,8.739168,12.745073,4.1360044,1.9113834,0.1712589,0.29510966,0.094952956,0.12916444,4.8529463,42.563168,880.4764,57.561565,11.431856,948.1618,59.508522,1.9447534,4.548935,0.0,1.2387841,0.124199845,6.1485596,10.452725,7.838463,4.808405,99.690865,6.4049997,5.763535,0.0,2.8881676,2096.3594021741646,275.0
Ontario,-80.8763,46.7775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1079651.9705325186 -127865.76446728712),1200,57.228966,14.568772,10.167449,4.828158,5.4741745,4.002735,0.7487391,0.70513916,0.106743775,0.13094117,3.4334116,34.589638,67.64098,14.806143,23.560625,120.424866,91.77544,10.160976,0.0,1.5355048,1.493882,0.43174604,10.757688,22.441845,12.112788,3.4217508,145.56201,0.2418136,5.480873,0.0,3.2011456,2162.2172628511503,352.0
Ontario,-80.86851,48.53189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1037021.8190801074 63570.76642565167),9480,50.163383,8.987564,9.435544,9.730778,5.309214,2.0507412,0.36402532,0.4552589,0.16053812,0.14586832,3.6672757,60.8101,519.857,45.620014,11.323523,509.13864,74.575645,2.0014038,3.2109334,0.0,1.2221241,0.19798325,6.817351,16.612297,11.341221,5.7362375,141.05676,5.7020073,5.8925805,0.0,2.8548617,4650.172467630393,280.0
Ontario,-80.81611,47.62111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1063282.279612211 -34701.47797035281),5558,55.85902,14.544618,13.067428,6.060974,5.6543164,4.35293,0.5938615,0.9253893,0.094375186,0.1637106,0.56517327,42.991936,45.510914,34.29254,28.160799,43.422466,96.799614,7.6237884,0.0,0.0,0.8800335,0.29722923,7.092177,15.92766,10.103631,3.2948947,203.24776,0.4926038,5.6198463,0.0,2.85778,5733.856525104336,392.0
Ontario,-80.80414,46.67426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1087640.5901531137 -137935.52911827888),765,57.23806,14.571744,10.174704,4.8337016,5.4683304,4.018488,0.7476847,0.7060715,0.10694688,0.13095741,4.3839016,34.606094,67.42097,14.9338875,22.354612,119.69201,91.93845,10.878334,0.586508,1.1605328,1.4898281,0.43179446,10.733452,22.391306,12.098255,3.4087586,145.56927,0.33982262,5.502686,0.0,3.2030098,3135.1092371319914,323.0
Ontario,-80.795,46.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1090672.7891673134 -148098.1445914332),329,58.019897,14.522867,10.244436,4.637173,5.288571,3.928557,0.7186348,0.6642453,0.07859681,0.13030435,4.6849155,35.843994,63.16123,15.776168,21.555243,120.99482,86.96077,10.819641,0.596524,1.1643307,1.4855745,0.440766,9.467922,19.347557,10.58001,3.508976,150.65962,0.52143764,5.5099235,0.0,3.2108653,2017.4769462692936,314.0
Ontario,-80.76806,47.89694,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1059985.1473670737 -3843.7021039368537),6866,51.606277,15.516418,8.732371,6.4910803,6.4283056,2.6941235,0.81827813,0.599498,0.057765648,0.1385171,0.0,31.834211,80.13344,31.717506,26.68204,134.39064,79.12543,3.166037,0.42094454,0.0,1.246019,0.33103764,7.6245766,16.451515,9.520661,2.8675237,132.1587,1.291658,5.5889716,0.0,2.87412,3843.6390274917294,347.0
Ontario,-80.76397,46.60343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1092431.5471301563 -145000.43299191125),329,58.019897,14.522867,10.244436,4.637173,5.288571,3.928557,0.7186348,0.6642453,0.07859681,0.13030435,4.6849155,35.843994,63.16123,15.776168,21.555243,120.99482,86.96077,10.819641,0.596524,1.1643307,1.4855745,0.440766,9.467922,19.347557,10.58001,3.508976,150.65962,0.52143764,5.5099235,0.0,3.2108653,5559.626088532818,311.0
Ontario,-80.75039,48.55011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1045094.0990341426 67483.49774625858),9917,51.877285,12.592133,9.957522,6.1918697,6.1427755,2.8598046,0.58521855,0.5341187,0.20290692,0.15747893,4.468931,71.67471,176.39082,40.85877,14.220713,365.22586,85.73356,2.6213946,1.1475892,10.872089,0.8952797,0.24922766,6.875167,17.303387,12.152751,5.4515676,188.92162,2.6969304,5.8497577,0.0,2.8595738,5513.315445209829,270.0
Ontario,-80.74139,47.67639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1067415.9611063336 -27424.041324406193),5559,60.380333,14.811948,9.098128,3.9622037,3.706967,6.193798,0.49180862,0.58327425,0.08554372,0.09902839,0.001291143,21.001001,36.19037,20.389526,28.457678,41.239723,105.34329,28.639637,0.0,0.0,0.9014541,0.42906365,6.782816,14.72132,9.288305,2.6729352,102.4011,0.40332255,5.6255565,0.0,2.8575706,3648.655984585116,390.0
Ontario,-80.73897,47.66657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1067838.1315299352 -28453.6309099678),5559,60.380333,14.811948,9.098128,3.9622037,3.706967,6.193798,0.49180862,0.58327425,0.08554372,0.09902839,0.001291143,21.001001,36.19037,20.389526,28.457678,41.239723,105.34329,28.639637,0.0,0.0,0.9014541,0.42906365,6.782816,14.72132,9.288305,2.6729352,102.4011,0.40332255,5.6255565,0.0,2.8575706,2657.9632434157857,389.0
Ontario,-80.69617,47.97179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1063385.3769621968 5504.8621217419395),7302,53.990627,14.694279,8.659343,4.779583,5.556646,3.1762936,1.0578665,0.7067744,0.09842528,0.12765698,0.0,57.232754,74.51486,30.443304,22.576414,118.55998,84.591675,4.8990145,0.10157178,0.0,2.4065008,0.6315706,13.49328,28.756336,15.382172,4.8034234,133.80016,2.4469335,5.58883,0.0,2.873475,5627.416675082704,355.0
Ontario,-80.69286,47.948757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1064200.8787988084 3053.3087363545515),6866,51.606277,15.516418,8.732371,6.4910803,6.4283056,2.6941235,0.81827813,0.599498,0.057765648,0.1385171,0.0,31.834211,80.13344,31.717506,26.68204,134.39064,79.12543,3.166037,0.42094454,0.0,1.246019,0.33103764,7.6245766,16.451515,9.520661,2.8675237,132.1587,1.291658,5.5889716,0.0,2.87412,5193.168495642332,337.0
Ontario,-80.67301,47.69009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1072106.3008320676 -24781.175750733393),5995,57.12862,14.87353,10.16338,5.194327,4.975188,4.8244395,0.68086356,0.70322025,0.094129145,0.12680268,0.0,31.326471,48.07687,27.224194,28.241146,66.1015,95.16587,15.075531,0.0,0.0,1.0067965,0.3839482,6.9109063,14.749048,9.367613,2.8820708,133.6669,0.624014,5.6193314,0.0,2.8586805,5224.37491032552,349.0
Ontario,-80.61542,46.65107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1102437.6724050764 -137224.06864618327),766,57.807137,14.066058,10.020016,5.077867,5.396843,3.7700877,1.172506,0.66055775,0.15980576,0.1271171,4.191318,33.04489,72.90642,20.18967,21.397316,167.93877,88.46507,10.78023,3.366925,1.7691319,1.9247355,0.58476925,13.245918,27.747635,15.353856,3.6306593,144.73439,0.5265625,5.4669867,0.0,3.2206683,3694.3936938986335,307.0
Ontario,-80.61333,48.56667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1054561.4867107118 71543.83837263664),9917,51.877285,12.592133,9.957522,6.1918697,6.1427755,2.8598046,0.58521855,0.5341187,0.20290692,0.15747893,4.468931,71.67471,176.39082,40.85877,14.220713,365.22586,85.73356,2.6213946,1.1475892,10.872089,0.8952797,0.24922766,6.875167,17.303387,12.152751,5.4515676,188.92162,2.6969304,5.8497577,0.0,2.8595738,4816.034380050459,283.0
Ontario,-80.608442,46.579953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1104754.4196178261 -144883.6722332644),766,57.807137,14.066058,10.020016,5.077867,5.396843,3.7700877,1.172506,0.66055775,0.15980576,0.1271171,4.191318,33.04489,72.90642,20.18967,21.397316,167.93877,88.46507,10.78023,3.366925,1.7691319,1.9247355,0.58476925,13.245918,27.747635,15.353856,3.6306593,144.73439,0.5265625,5.4669867,0.0,3.2206683,6815.835720437333,270.0
Ontario,-80.340814,48.534362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1075007.845259922 72600.21104059191),9920,50.87188,13.383055,10.784696,5.8304725,6.6402307,2.8626983,0.6844923,0.77951366,0.17615244,0.1804221,8.921155,58.3048,135.79483,44.038967,17.218971,366.02325,92.99559,3.8192134,1.451312,10.96372,1.3690234,0.38013422,9.9941225,22.272236,14.006168,4.2772155,215.06532,0.88971335,5.7188673,0.0,2.8587842,5628.667998240554,295.0
Ontario,-80.30611,48.34389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1082367.6809198456 52524.21725074507),9048,54.106598,14.466265,9.5143175,4.079323,6.582951,3.3783202,1.1997279,0.82771224,0.23356296,0.15575089,0.0,71.12552,55.088852,33.219776,16.58143,103.421684,81.63834,5.5263515,0.59028864,0.14852126,1.7487181,0.47278595,8.719927,20.041634,11.911922,3.904769,220.37549,1.4048649,5.692936,0.0,2.8591259,3460.669809134416,360.0
Ontario,-80.28421,48.47809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1080522.2465911156 67456.12590729438),9920,50.87188,13.383055,10.784696,5.8304725,6.6402307,2.8626983,0.6844923,0.77951366,0.17615244,0.1804221,8.921155,58.3048,135.79483,44.038967,17.218971,366.02325,92.99559,3.8192134,1.451312,10.96372,1.3690234,0.38013422,9.9941225,22.272236,14.006168,4.2772155,215.06532,0.88971335,5.7188673,0.0,2.8587842,2597.248613901197,299.0
Ontario,-80.25318,48.55806,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1080712.543869851 76654.96646495714),10356,48.59082,10.372944,11.666638,12.237473,7.057702,1.4789829,0.3030854,0.6021139,0.064722426,0.1935139,9.097192,62.947968,387.98273,58.57472,19.041054,1221.2892,77.064476,2.8480585,0.62840855,16.242714,0.73063856,0.23919271,6.6571465,15.88733,11.066342,3.5047972,199.0946,1.2578987,5.721778,0.0,2.8588483,3420.0838002676624,314.0
Ontario,-80.21119,48.59931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1082675.5024739623 81840.42186974127),10356,48.59082,10.372944,11.666638,12.237473,7.057702,1.4789829,0.3030854,0.6021139,0.064722426,0.1935139,9.097192,62.947968,387.98273,58.57472,19.041054,1221.2892,77.064476,2.8480585,0.62840855,16.242714,0.73063856,0.23919271,6.6571465,15.88733,11.066342,3.5047972,199.0946,1.2578987,5.721778,0.0,2.8588483,3247.8343846414555,314.0
Ontario,-80.19659,48.63032,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1082928.459824663 85449.53608739875),10792,49.002388,12.742052,12.535699,6.2919164,7.4014044,2.0914621,0.43786538,0.9164743,0.08336224,0.20803174,7.78183,68.56897,194.78188,52.183487,19.775509,568.5453,70.58907,1.9725448,0.3080777,21.905895,0.58066547,0.18924482,5.9015927,14.578166,10.466133,4.371042,229.43932,1.356612,5.719353,0.0,2.8588912,5411.1720168542015,305.0
Ontario,-80.088542,48.130261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1103636.1887830624 33078.80869448253),8178,53.07029,13.557827,9.516597,4.8406863,6.298877,3.186689,1.0101244,0.6363142,0.15250196,0.15627688,0.13344613,58.152454,84.84674,39.97565,19.05375,182.1619,85.81068,5.4978013,0.0,0.0,1.3673437,0.41742238,9.274552,21.530708,13.0268135,3.7843323,197.40877,0.23257571,5.68042,0.0,2.856737,4764.517903211505,314.0
Ontario,-80.05872,48.14543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1105408.7666061867 35242.75293470745),8615,51.856426,13.270127,9.456809,5.7153745,6.425558,3.063002,0.7154539,0.63803786,0.23215838,0.16272688,0.12261367,62.426155,95.263374,42.183834,19.873613,208.45093,89.911766,4.5453477,0.0,0.0,0.8820841,0.25380936,7.065008,16.929785,11.396086,4.101355,219.16844,0.34060308,5.699464,0.0,2.8547773,6610.983322813122,335.0
Ontario,-80.05266,48.14722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1105802.323804414 35542.31292181496),8615,51.856426,13.270127,9.456809,5.7153745,6.425558,3.063002,0.7154539,0.63803786,0.23215838,0.16272688,0.12261367,62.426155,95.263374,42.183834,19.873613,208.45093,89.911766,4.5453477,0.0,0.0,0.8820841,0.25380936,7.065008,16.929785,11.396086,4.101355,219.16844,0.34060308,5.699464,0.0,2.8547773,6122.593389778644,323.0
Ontario,-80.041772,48.157406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1106328.1201233098 36836.82275808036),8615,51.856426,13.270127,9.456809,5.7153745,6.425558,3.063002,0.7154539,0.63803786,0.23215838,0.16272688,0.12261367,62.426155,95.263374,42.183834,19.873613,208.45093,89.911766,4.5453477,0.0,0.0,0.8820841,0.25380936,7.065008,16.929785,11.396086,4.101355,219.16844,0.34060308,5.699464,0.0,2.8547773,4846.057356133009,322.0
Ontario,-80.03778,46.96242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1137764.5713989127 -93050.53544828798),2950,58.06391,12.606274,7.6357274,4.400963,5.6131024,2.2782123,1.8829311,0.5039061,0.15499096,0.11794433,6.7417397,254.53647,168.0785,35.14401,19.04486,407.875,62.976883,5.585707,4.978904,1.2419165,3.49416,0.6778929,15.488833,30.789604,19.466835,3.0761902,132.92056,0.6278269,5.415388,0.0,3.188339,3781.917510032221,309.0
Ontario,-80.03634,48.15254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1106848.9809531104 36403.38945173886),8615,51.856426,13.270127,9.456809,5.7153745,6.425558,3.063002,0.7154539,0.63803786,0.23215838,0.16272688,0.12261367,62.426155,95.263374,42.183834,19.873613,208.45093,89.911766,4.5453477,0.0,0.0,0.8820841,0.25380936,7.065008,16.929785,11.396086,4.101355,219.16844,0.34060308,5.699464,0.0,2.8547773,4781.251337552333,321.0
